image_id,attribute,mask_path,readable,width,height,mode,unique_value_count,unique_values,binary_values,foreground_pixels,total_pixels,foreground_ratio,empty_mask,full_mask,connected_components,largest_component_fraction,touches_image_border,error,lesion_attribute_size_match,outside_lesion_pixels,outside_lesion_fraction,status
001430,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001430_attribute_streaks.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001431,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001431_attribute_streaks.png,True,3024,2016,L,1,0,True,0,6096384,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001432,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001432_attribute_streaks.png,True,6648,4419,L,1,0,True,0,29377512,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001433,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001433_attribute_streaks.png,True,3072,2304,L,2,"0,255",True,22321,7077888,0.0031536243580005787,False,False,2,0.6833027194122128,False,,True,4614,0.20671116885444202,attribute_outside_lesion
001434,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001434_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001435,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001435_attribute_streaks.png,True,6708,4439,L,1,0,True,0,29776812,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001436,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001436_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001437,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001437_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001438,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001438_attribute_streaks.png,True,6602,4382,L,1,0,True,0,28929964,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001439,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001439_attribute_streaks.png,True,1504,1129,L,1,0,True,0,1698016,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001440,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001440_attribute_streaks.png,True,2592,1936,L,1,0,True,0,5018112,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001441,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001441_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001442,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001442_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001443,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001443_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001444,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001444_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001445,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001445_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001446,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001446_attribute_streaks.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001447,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001447_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001448,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001448_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001449,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001449_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001450,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001450_attribute_streaks.png,True,6662,4382,L,1,0,True,0,29192884,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001451,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001451_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001452,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001452_attribute_streaks.png,True,2592,1936,L,1,0,True,0,5018112,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001453,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001453_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001454,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001454_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001455,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001455_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001456,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001456_attribute_streaks.png,True,767,576,L,1,0,True,0,441792,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001457,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001457_attribute_streaks.png,True,6682,4422,L,1,0,True,0,29547804,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001458,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001458_attribute_streaks.png,True,1022,767,L,1,0,True,0,783874,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001459,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001459_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001460,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001460_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001461,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001461_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001462,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001462_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001463,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001463_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001464,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001464_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001465,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001465_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001466,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001466_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001467,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001467_attribute_streaks.png,True,1504,1129,L,1,0,True,0,1698016,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001468,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001468_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001469,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001469_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001470,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001470_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001471,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001471_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001472,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001472_attribute_streaks.png,True,962,722,L,1,0,True,0,694564,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001473,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001473_attribute_streaks.png,True,2314,2067,L,1,0,True,0,4783038,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001474,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001474_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001475,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001475_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001476,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001476_attribute_streaks.png,True,6648,4419,L,2,"0,255",True,658516,29377512,0.022415649085599898,False,False,5,0.4775571132667999,False,,True,16834,0.025563539838060124,OK
001477,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001477_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001478,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001478_attribute_streaks.png,True,4288,2848,L,2,"0,255",True,50788,12212224,0.004158783854603387,False,False,1,1.0,False,,True,14234,0.280263054264787,attribute_outside_lesion
001479,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001479_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001480,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001480_attribute_streaks.png,True,722,542,L,1,0,True,0,391324,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001481,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001481_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001482,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001482_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001483,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001483_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001484,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001484_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001485,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001485_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001486,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001486_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001487,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001487_attribute_streaks.png,True,6621,4401,L,1,0,True,0,29139021,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001488,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001488_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001489,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001489_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001490,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001490_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001491,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001491_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001492,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001492_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001493,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001493_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001494,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001494_attribute_streaks.png,True,6668,4439,L,1,0,True,0,29599252,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001495,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001495_attribute_streaks.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001496,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001496_attribute_streaks.png,True,2655,2292,L,1,0,True,0,6085260,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001497,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001497_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001498,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001498_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001499,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001499_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001500,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001500_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001501,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001501_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001502,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001502_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001503,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001503_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001504,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001504_attribute_streaks.png,True,3024,2016,L,1,0,True,0,6096384,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001505,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001505_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001506,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001506_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001507,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001507_attribute_streaks.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001508,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001508_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001509,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001509_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001510,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001510_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001511,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001511_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001512,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001512_attribute_streaks.png,True,1502,1036,L,1,0,True,0,1556072,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001513,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001513_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001514,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001514_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001515,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001515_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001516,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001516_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001517,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001517_attribute_streaks.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001518,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001518_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001519,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001519_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001520,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001520_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001521,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001521_attribute_streaks.png,True,6695,4497,L,1,0,True,0,30107415,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001522,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001522_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001523,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001523_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001524,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001524_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001525,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001525_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001526,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001526_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001527,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001527_attribute_streaks.png,True,6648,4419,L,1,0,True,0,29377512,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001528,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001528_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001529,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001529_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001530,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001530_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001531,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001531_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001532,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001532_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001533,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001533_attribute_streaks.png,True,919,802,L,1,0,True,0,737038,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001534,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001534_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001535,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001535_attribute_streaks.png,True,2592,1944,L,1,0,True,0,5038848,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001536,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001536_attribute_streaks.png,True,6688,4439,L,1,0,True,0,29688032,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001537,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001537_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001538,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001538_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001539,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001539_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001540,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001540_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001541,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001541_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001542,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001542_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001543,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001543_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001544,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001544_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001545,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001545_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001546,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001546_attribute_streaks.png,True,919,802,L,1,0,True,0,737038,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001547,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001547_attribute_streaks.png,True,4288,2848,L,1,0,True,0,12212224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001548,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001548_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001549,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001549_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001550,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001550_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001551,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001551_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001552,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001552_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001553,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001553_attribute_streaks.png,True,6602,4401,L,1,0,True,0,29055402,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001554,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001554_attribute_streaks.png,True,6661,4401,L,1,0,True,0,29315061,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001555,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001555_attribute_streaks.png,True,6688,4439,L,1,0,True,0,29688032,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001556,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001556_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001557,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001557_attribute_streaks.png,True,6682,4401,L,1,0,True,0,29407482,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001558,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001558_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001559,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001559_attribute_streaks.png,True,3072,2304,L,2,"0,255",True,221423,7077888,0.03128376713505498,False,False,2,0.567998807711936,False,,True,61,0.00027549080267180915,OK
001560,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001560_attribute_streaks.png,True,3072,2304,L,1,0,True,0,7077888,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001561,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001561_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001562,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001562_attribute_streaks.png,True,6628,4399,L,1,0,True,0,29156572,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001563,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001563_attribute_streaks.png,True,640,480,L,1,0,True,0,307200,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001564,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001564_attribute_streaks.png,True,2048,1536,L,1,0,True,0,3145728,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001565,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001565_attribute_streaks.png,True,767,576,L,1,0,True,0,441792,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001566,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001566_attribute_streaks.png,True,1024,768,L,1,0,True,0,786432,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001567,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001567_attribute_streaks.png,True,3872,2592,L,1,0,True,0,10036224,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001568,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001568_attribute_streaks.png,True,6688,4439,L,1,0,True,0,29688032,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001569,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001569_attribute_streaks.png,True,3008,2000,L,1,0,True,0,6016000,0.0,True,False,0,0.0,False,,True,0,0.0,OK
001570,streaks,D:\Biology-AI\data\Task2_Attributes\masks\streaks\001570_attribute_streaks.png,True,962,674,L,1,0,True,0,648388,0.0,True,False,0,0.0,False,,True,0,0.0,OK
