image_id,mask_path,readable,width,height,mode,unique_value_count,unique_values,binary_values,foreground_pixels,total_pixels,foreground_ratio,empty_mask,full_mask,connected_components,largest_component_fraction,touches_image_border,error,status
001332,D:\Biology-AI\data\Task1_Segmentation\masks\001332_segmentation.png,True,6641,4421,L,2,"0,255",True,17895906,29359861,0.6095364688545358,False,False,1,1.0,True,,OK
001333,D:\Biology-AI\data\Task1_Segmentation\masks\001333_segmentation.png,True,3008,2000,L,2,"0,255",True,312660,6016000,0.05197140957446809,False,False,1,1.0,False,,OK
001334,D:\Biology-AI\data\Task1_Segmentation\masks\001334_segmentation.png,True,3008,2000,L,2,"0,255",True,472383,6016000,0.07852111037234043,False,False,1,1.0,False,,OK
001335,D:\Biology-AI\data\Task1_Segmentation\masks\001335_segmentation.png,True,2313,1985,L,2,"0,255",True,794146,4591305,0.17296738073380008,False,False,1,1.0,False,,OK
001336,D:\Biology-AI\data\Task1_Segmentation\masks\001336_segmentation.png,True,4288,2848,L,2,"0,255",True,1576586,12212224,0.1290990076827939,False,False,1,1.0,False,,OK
001337,D:\Biology-AI\data\Task1_Segmentation\masks\001337_segmentation.png,True,3072,2304,L,2,"0,255",True,1845601,7077888,0.2607558921531395,False,False,1,1.0,False,,OK
001338,D:\Biology-AI\data\Task1_Segmentation\masks\001338_segmentation.png,True,640,480,L,2,"0,255",True,222306,307200,0.72365234375,False,False,1,1.0,True,,OK
001339,D:\Biology-AI\data\Task1_Segmentation\masks\001339_segmentation.png,True,1936,2592,L,2,"0,255",True,2505557,5018112,0.4993027258060402,False,False,1,1.0,False,,OK
001340,D:\Biology-AI\data\Task1_Segmentation\masks\001340_segmentation.png,True,3008,2000,L,2,"0,255",True,1929161,6016000,0.32067170877659573,False,False,1,1.0,False,,OK
001341,D:\Biology-AI\data\Task1_Segmentation\masks\001341_segmentation.png,True,640,480,L,2,"0,255",True,111317,307200,0.36236002604166667,False,False,1,1.0,False,,OK
001342,D:\Biology-AI\data\Task1_Segmentation\masks\001342_segmentation.png,True,6648,4399,L,2,"0,255",True,19956010,29244552,0.6823838505031639,False,False,1,1.0,True,,OK
001343,D:\Biology-AI\data\Task1_Segmentation\masks\001343_segmentation.png,True,640,480,L,2,"0,255",True,47436,307200,0.1544140625,False,False,1,1.0,False,,OK
001344,D:\Biology-AI\data\Task1_Segmentation\masks\001344_segmentation.png,True,4288,2848,L,2,"0,255",True,488462,12212224,0.03999779237590139,False,False,1,1.0,False,,OK
001345,D:\Biology-AI\data\Task1_Segmentation\masks\001345_segmentation.png,True,1024,768,L,2,"0,255",True,253855,786432,0.32279332478841144,False,False,1,1.0,False,,OK
001346,D:\Biology-AI\data\Task1_Segmentation\masks\001346_segmentation.png,True,3008,2000,L,2,"0,255",True,302163,6016000,0.0502265625,False,False,1,1.0,False,,OK
001347,D:\Biology-AI\data\Task1_Segmentation\masks\001347_segmentation.png,True,919,802,L,2,"0,255",True,100829,737038,0.13680298709157465,False,False,1,1.0,False,,OK
001348,D:\Biology-AI\data\Task1_Segmentation\masks\001348_segmentation.png,True,3024,2016,L,2,"0,255",True,818578,6096384,0.13427270985554715,False,False,1,1.0,False,,OK
001349,D:\Biology-AI\data\Task1_Segmentation\masks\001349_segmentation.png,True,3008,2000,L,2,"0,255",True,3327255,6016000,0.553067652925532,False,False,1,1.0,False,,OK
001350,D:\Biology-AI\data\Task1_Segmentation\masks\001350_segmentation.png,True,4288,2848,L,2,"0,255",True,10993085,12212224,0.9001705995566409,False,False,1,1.0,False,,OK
001351,D:\Biology-AI\data\Task1_Segmentation\masks\001351_segmentation.png,True,1024,768,L,2,"0,255",True,655557,786432,0.8335838317871094,False,False,1,1.0,True,,OK
001352,D:\Biology-AI\data\Task1_Segmentation\masks\001352_segmentation.png,True,1024,768,L,2,"0,255",True,102432,786432,0.1302490234375,False,False,1,1.0,False,,OK
001353,D:\Biology-AI\data\Task1_Segmentation\masks\001353_segmentation.png,True,3072,2304,L,2,"0,255",True,1085138,7077888,0.15331381338614006,False,False,1,1.0,False,,OK
001354,D:\Biology-AI\data\Task1_Segmentation\masks\001354_segmentation.png,True,1024,768,L,2,"0,255",True,81350,786432,0.10344187418619792,False,False,1,1.0,False,,OK
001355,D:\Biology-AI\data\Task1_Segmentation\masks\001355_segmentation.png,True,6648,4459,L,2,"0,255",True,23255117,29643432,0.7844947575570872,False,False,1,1.0,True,,OK
001356,D:\Biology-AI\data\Task1_Segmentation\masks\001356_segmentation.png,True,3072,2304,L,2,"0,255",True,3805013,7077888,0.5375915809913918,False,False,1,1.0,False,,OK
001357,D:\Biology-AI\data\Task1_Segmentation\masks\001357_segmentation.png,True,4288,2848,L,2,"0,255",True,387040,12212224,0.031692834982391414,False,False,1,1.0,False,,OK
001358,D:\Biology-AI\data\Task1_Segmentation\masks\001358_segmentation.png,True,4288,2848,L,2,"0,255",True,3982652,12212224,0.326120123574543,False,False,1,1.0,False,,OK
001359,D:\Biology-AI\data\Task1_Segmentation\masks\001359_segmentation.png,True,640,480,L,2,"0,255",True,166169,307200,0.5409147135416666,False,False,1,1.0,True,,OK
001360,D:\Biology-AI\data\Task1_Segmentation\masks\001360_segmentation.png,True,3872,2592,L,2,"0,255",True,244228,10036224,0.024334650163248647,False,False,1,1.0,False,,OK
001361,D:\Biology-AI\data\Task1_Segmentation\masks\001361_segmentation.png,True,3072,2304,L,2,"0,255",True,1959413,7077888,0.27683583012333624,False,False,1,1.0,False,,OK
001362,D:\Biology-AI\data\Task1_Segmentation\masks\001362_segmentation.png,True,3072,2304,L,2,"0,255",True,1303108,7077888,0.18410972312644677,False,False,1,1.0,False,,OK
001363,D:\Biology-AI\data\Task1_Segmentation\masks\001363_segmentation.png,True,6682,4441,L,2,"0,255",True,8950073,29674762,0.3016055528937351,False,False,1,1.0,False,,OK
001364,D:\Biology-AI\data\Task1_Segmentation\masks\001364_segmentation.png,True,640,480,L,2,"0,255",True,77963,307200,0.25378580729166667,False,False,1,1.0,False,,OK
001365,D:\Biology-AI\data\Task1_Segmentation\masks\001365_segmentation.png,True,3072,2304,L,2,"0,255",True,2683734,7077888,0.37917158338758683,False,False,1,1.0,False,,OK
001366,D:\Biology-AI\data\Task1_Segmentation\masks\001366_segmentation.png,True,3008,2000,L,2,"0,255",True,221207,6016000,0.03676978058510638,False,False,1,1.0,False,,OK
001367,D:\Biology-AI\data\Task1_Segmentation\masks\001367_segmentation.png,True,4288,2848,L,2,"0,255",True,1922558,12212224,0.15742898263248364,False,False,1,1.0,False,,OK
001368,D:\Biology-AI\data\Task1_Segmentation\masks\001368_segmentation.png,True,4288,2848,L,2,"0,255",True,874258,12212224,0.07158876221071608,False,False,1,1.0,False,,OK
001369,D:\Biology-AI\data\Task1_Segmentation\masks\001369_segmentation.png,True,2059,1732,L,2,"0,255",True,808234,3566188,0.22663807965255897,False,False,1,1.0,False,,OK
001370,D:\Biology-AI\data\Task1_Segmentation\masks\001370_segmentation.png,True,1024,768,L,2,"0,255",True,200568,786432,0.255035400390625,False,False,1,1.0,False,,OK
001371,D:\Biology-AI\data\Task1_Segmentation\masks\001371_segmentation.png,True,1024,768,L,2,"0,255",True,106303,786432,0.13517125447591147,False,False,1,1.0,False,,OK
001372,D:\Biology-AI\data\Task1_Segmentation\masks\001372_segmentation.png,True,6641,4440,L,2,"0,255",True,16115508,29486040,0.5465470439570725,False,False,1,1.0,False,,OK
001373,D:\Biology-AI\data\Task1_Segmentation\masks\001373_segmentation.png,True,4288,2848,L,2,"0,255",True,1884439,12212224,0.15430760195685897,False,False,1,1.0,False,,OK
001374,D:\Biology-AI\data\Task1_Segmentation\masks\001374_segmentation.png,True,640,480,L,2,"0,255",True,34561,307200,0.11250325520833333,False,False,1,1.0,False,,OK
001375,D:\Biology-AI\data\Task1_Segmentation\masks\001375_segmentation.png,True,3872,2592,L,2,"0,255",True,341703,10036224,0.034046968262167125,False,False,1,1.0,False,,OK
001376,D:\Biology-AI\data\Task1_Segmentation\masks\001376_segmentation.png,True,1024,768,L,2,"0,255",True,205961,786432,0.26189295450846356,False,False,1,1.0,False,,OK
001377,D:\Biology-AI\data\Task1_Segmentation\masks\001377_segmentation.png,True,1024,768,L,2,"0,255",True,617025,786432,0.7845878601074219,False,False,1,1.0,True,,OK
001378,D:\Biology-AI\data\Task1_Segmentation\masks\001378_segmentation.png,True,3872,2592,L,2,"0,255",True,127374,10036224,0.012691426576369758,False,False,1,1.0,False,,OK
001379,D:\Biology-AI\data\Task1_Segmentation\masks\001379_segmentation.png,True,4288,2848,L,2,"0,255",True,812871,12212224,0.06656207747253899,False,False,1,1.0,False,,OK
001380,D:\Biology-AI\data\Task1_Segmentation\masks\001380_segmentation.png,True,1024,768,L,2,"0,255",True,201680,786432,0.2564493815104167,False,False,1,1.0,True,,OK
001381,D:\Biology-AI\data\Task1_Segmentation\masks\001381_segmentation.png,True,1453,1241,L,2,"0,255",True,966048,1803173,0.5357489270302961,False,False,1,1.0,False,,OK
001382,D:\Biology-AI\data\Task1_Segmentation\masks\001382_segmentation.png,True,3072,2304,L,2,"0,255",True,793076,7077888,0.11204980920862269,False,False,1,1.0,False,,OK
001383,D:\Biology-AI\data\Task1_Segmentation\masks\001383_segmentation.png,True,4288,2848,L,2,"0,255",True,606072,12212224,0.04962830685057857,False,False,1,1.0,False,,OK
001384,D:\Biology-AI\data\Task1_Segmentation\masks\001384_segmentation.png,True,6622,4441,L,2,"0,255",True,3300432,29408302,0.11222790081521877,False,False,1,1.0,False,,OK
001385,D:\Biology-AI\data\Task1_Segmentation\masks\001385_segmentation.png,True,2592,1936,L,2,"0,255",True,496817,5018112,0.09900476513876134,False,False,1,1.0,False,,OK
001386,D:\Biology-AI\data\Task1_Segmentation\masks\001386_segmentation.png,True,640,480,L,2,"0,255",True,44418,307200,0.14458984375,False,False,1,1.0,False,,OK
001387,D:\Biology-AI\data\Task1_Segmentation\masks\001387_segmentation.png,True,1502,1051,L,2,"0,255",True,476865,1578602,0.30208057509112496,False,False,1,1.0,False,,OK
001388,D:\Biology-AI\data\Task1_Segmentation\masks\001388_segmentation.png,True,3008,2000,L,2,"0,255",True,440101,6016000,0.07315508643617022,False,False,1,1.0,False,,OK
001389,D:\Biology-AI\data\Task1_Segmentation\masks\001389_segmentation.png,True,767,576,L,2,"0,255",True,61383,441792,0.13894094958713601,False,False,1,1.0,False,,OK
001390,D:\Biology-AI\data\Task1_Segmentation\masks\001390_segmentation.png,True,1024,768,L,2,"0,255",True,127652,786432,0.16231791178385416,False,False,1,1.0,False,,OK
001391,D:\Biology-AI\data\Task1_Segmentation\masks\001391_segmentation.png,True,6688,4439,L,2,"0,255",True,21670398,29688032,0.729937167947003,False,False,1,1.0,True,,OK
001392,D:\Biology-AI\data\Task1_Segmentation\masks\001392_segmentation.png,True,640,480,L,2,"0,255",True,53686,307200,0.17475911458333335,False,False,1,1.0,False,,OK
001393,D:\Biology-AI\data\Task1_Segmentation\masks\001393_segmentation.png,True,6621,4402,L,2,"0,255",True,4396096,29145642,0.15083201804235433,False,False,1,1.0,False,,OK
001394,D:\Biology-AI\data\Task1_Segmentation\masks\001394_segmentation.png,True,3872,2592,L,2,"0,255",True,550493,10036224,0.054850609153402716,False,False,1,1.0,False,,OK
001395,D:\Biology-AI\data\Task1_Segmentation\masks\001395_segmentation.png,True,1024,768,L,2,"0,255",True,131386,786432,0.1670659383138021,False,False,1,1.0,False,,OK
001396,D:\Biology-AI\data\Task1_Segmentation\masks\001396_segmentation.png,True,3072,2304,L,2,"0,255",True,2869479,7077888,0.4054145812988281,False,False,1,1.0,True,,OK
001397,D:\Biology-AI\data\Task1_Segmentation\masks\001397_segmentation.png,True,4288,2848,L,2,"0,255",True,915609,12212224,0.07497479574563978,False,False,1,1.0,False,,OK
001398,D:\Biology-AI\data\Task1_Segmentation\masks\001398_segmentation.png,True,4288,2848,L,2,"0,255",True,315252,12212224,0.025814462623679355,False,False,1,1.0,False,,OK
001399,D:\Biology-AI\data\Task1_Segmentation\masks\001399_segmentation.png,True,4288,2848,L,2,"0,255",True,4309211,12212224,0.3528604617799346,False,False,1,1.0,False,,OK
001400,D:\Biology-AI\data\Task1_Segmentation\masks\001400_segmentation.png,True,6608,4419,L,2,"0,255",True,14490232,29200752,0.4962280423463067,False,False,1,1.0,True,,OK
001401,D:\Biology-AI\data\Task1_Segmentation\masks\001401_segmentation.png,True,6648,4439,L,2,"0,255",True,915074,29510472,0.031008450152881322,False,False,1,1.0,False,,OK
001402,D:\Biology-AI\data\Task1_Segmentation\masks\001402_segmentation.png,True,4288,2848,L,2,"0,255",True,1862206,12212224,0.15248704904200905,False,False,1,1.0,False,,OK
001403,D:\Biology-AI\data\Task1_Segmentation\masks\001403_segmentation.png,True,3072,2304,L,2,"0,255",True,2615486,7077888,0.3695291589807581,False,False,1,1.0,False,,OK
001404,D:\Biology-AI\data\Task1_Segmentation\masks\001404_segmentation.png,True,1024,768,L,2,"0,255",True,726665,786432,0.9240023295084635,False,False,1,1.0,True,,OK
001405,D:\Biology-AI\data\Task1_Segmentation\masks\001405_segmentation.png,True,2265,1965,L,2,"0,255",True,530343,4450725,0.1191587887366665,False,False,1,1.0,False,,OK
001406,D:\Biology-AI\data\Task1_Segmentation\masks\001406_segmentation.png,True,4288,2848,L,2,"0,255",True,442946,12212224,0.03627070712099614,False,False,1,1.0,False,,OK
001407,D:\Biology-AI\data\Task1_Segmentation\masks\001407_segmentation.png,True,3072,2304,L,2,"0,255",True,645194,7077888,0.09115628842954282,False,False,1,1.0,False,,OK
001408,D:\Biology-AI\data\Task1_Segmentation\masks\001408_segmentation.png,True,4288,2848,L,2,"0,255",True,1048838,12212224,0.0858842746415395,False,False,1,1.0,False,,OK
001409,D:\Biology-AI\data\Task1_Segmentation\masks\001409_segmentation.png,True,3024,2016,L,2,"0,255",True,165858,6096384,0.02720596340388007,False,False,1,1.0,False,,OK
001410,D:\Biology-AI\data\Task1_Segmentation\masks\001410_segmentation.png,True,1024,768,L,2,"0,255",True,694353,786432,0.8829154968261719,False,False,1,1.0,True,,OK
001411,D:\Biology-AI\data\Task1_Segmentation\masks\001411_segmentation.png,True,6642,4420,L,2,"0,255",True,5965749,29357640,0.2032094201032508,False,False,1,1.0,False,,OK
001412,D:\Biology-AI\data\Task1_Segmentation\masks\001412_segmentation.png,True,2048,1536,L,2,"0,255",True,1164950,3145728,0.370327631632487,False,False,1,1.0,False,,OK
001413,D:\Biology-AI\data\Task1_Segmentation\masks\001413_segmentation.png,True,4288,2848,L,2,"0,255",True,104867,12212224,0.008587051793350663,False,False,1,1.0,False,,OK
001414,D:\Biology-AI\data\Task1_Segmentation\masks\001414_segmentation.png,True,3008,2000,L,2,"0,255",True,73171,6016000,0.012162732712765958,False,False,1,1.0,False,,OK
001415,D:\Biology-AI\data\Task1_Segmentation\masks\001415_segmentation.png,True,1024,768,L,2,"0,255",True,188785,786432,0.24005254109700522,False,False,1,1.0,False,,OK
001416,D:\Biology-AI\data\Task1_Segmentation\masks\001416_segmentation.png,True,3072,2304,L,2,"0,255",True,214072,7077888,0.03024518048321759,False,False,1,1.0,False,,OK
001417,D:\Biology-AI\data\Task1_Segmentation\masks\001417_segmentation.png,True,962,670,L,2,"0,255",True,167958,644540,0.26058584416793373,False,False,1,1.0,False,,OK
001418,D:\Biology-AI\data\Task1_Segmentation\masks\001418_segmentation.png,True,3072,2304,L,2,"0,255",True,231785,7077888,0.032747763174551504,False,False,1,1.0,False,,OK
001419,D:\Biology-AI\data\Task1_Segmentation\masks\001419_segmentation.png,True,4288,2848,L,2,"0,255",True,3745294,12212224,0.30668402413843704,False,False,1,1.0,False,,OK
001420,D:\Biology-AI\data\Task1_Segmentation\masks\001420_segmentation.png,True,3872,2592,L,2,"0,255",True,10036148,10036224,0.9999924274308744,False,False,1,1.0,True,,very_large_lesion
001421,D:\Biology-AI\data\Task1_Segmentation\masks\001421_segmentation.png,True,4288,2848,L,2,"0,255",True,4271107,12212224,0.34974030938181283,False,False,1,1.0,False,,OK
001422,D:\Biology-AI\data\Task1_Segmentation\masks\001422_segmentation.png,True,767,576,L,2,"0,255",True,130596,441792,0.2956051716644937,False,False,1,1.0,False,,OK
001423,D:\Biology-AI\data\Task1_Segmentation\masks\001423_segmentation.png,True,1024,768,L,2,"0,255",True,112471,786432,0.14301427205403647,False,False,1,1.0,False,,OK
001424,D:\Biology-AI\data\Task1_Segmentation\masks\001424_segmentation.png,True,3072,2304,L,2,"0,255",True,2078946,7077888,0.29372406005859375,False,False,1,1.0,False,,OK
001425,D:\Biology-AI\data\Task1_Segmentation\masks\001425_segmentation.png,True,3008,2000,L,2,"0,255",True,420182,6016000,0.06984408244680851,False,False,1,1.0,False,,OK
001426,D:\Biology-AI\data\Task1_Segmentation\masks\001426_segmentation.png,True,3872,2592,L,2,"0,255",True,1231397,10036224,0.12269524873099684,False,False,1,1.0,False,,OK
001427,D:\Biology-AI\data\Task1_Segmentation\masks\001427_segmentation.png,True,3024,2016,L,2,"0,255",True,1141752,6096384,0.18728347820609725,False,False,1,1.0,False,,OK
001428,D:\Biology-AI\data\Task1_Segmentation\masks\001428_segmentation.png,True,3008,2000,L,2,"0,255",True,173115,6016000,0.028775764627659576,False,False,1,1.0,False,,OK
001429,D:\Biology-AI\data\Task1_Segmentation\masks\001429_segmentation.png,True,796,682,L,2,"0,255",True,34306,542872,0.06319353365065798,False,False,1,1.0,False,,OK
001430,D:\Biology-AI\data\Task1_Segmentation\masks\001430_segmentation.png,True,3872,2592,L,2,"0,255",True,371846,10036224,0.037050388672074275,False,False,1,1.0,False,,OK
001431,D:\Biology-AI\data\Task1_Segmentation\masks\001431_segmentation.png,True,3024,2016,L,2,"0,255",True,516925,6096384,0.08479206690392206,False,False,1,1.0,False,,OK
001432,D:\Biology-AI\data\Task1_Segmentation\masks\001432_segmentation.png,True,6648,4419,L,2,"0,255",True,17889681,29377512,0.6089583420134421,False,False,1,1.0,False,,OK
001433,D:\Biology-AI\data\Task1_Segmentation\masks\001433_segmentation.png,True,3072,2304,L,2,"0,255",True,783423,7077888,0.1106859842936198,False,False,1,1.0,False,,OK
001434,D:\Biology-AI\data\Task1_Segmentation\masks\001434_segmentation.png,True,1024,768,L,2,"0,255",True,32917,786432,0.04185612996419271,False,False,1,1.0,False,,OK
001435,D:\Biology-AI\data\Task1_Segmentation\masks\001435_segmentation.png,True,6708,4439,L,2,"0,255",True,5988825,29776812,0.20112378047723847,False,False,1,1.0,False,,OK
001436,D:\Biology-AI\data\Task1_Segmentation\masks\001436_segmentation.png,True,1024,768,L,2,"0,255",True,460942,786432,0.5861180623372396,False,False,1,1.0,True,,OK
001437,D:\Biology-AI\data\Task1_Segmentation\masks\001437_segmentation.png,True,3072,2304,L,2,"0,255",True,5767949,7077888,0.8149251584653501,False,False,1,1.0,False,,OK
001438,D:\Biology-AI\data\Task1_Segmentation\masks\001438_segmentation.png,True,6602,4382,L,2,"0,255",True,12062415,28929964,0.4169522990073545,False,False,1,1.0,False,,OK
001439,D:\Biology-AI\data\Task1_Segmentation\masks\001439_segmentation.png,True,1504,1129,L,2,"0,255",True,333218,1698016,0.19623961140531068,False,False,1,1.0,False,,OK
001440,D:\Biology-AI\data\Task1_Segmentation\masks\001440_segmentation.png,True,2592,1936,L,2,"0,255",True,1174432,5018112,0.23403861850831548,False,False,1,1.0,False,,OK
001441,D:\Biology-AI\data\Task1_Segmentation\masks\001441_segmentation.png,True,2048,1536,L,2,"0,255",True,561720,3145728,0.17856597900390625,False,False,1,1.0,False,,OK
001442,D:\Biology-AI\data\Task1_Segmentation\masks\001442_segmentation.png,True,4288,2848,L,2,"0,255",True,820604,12212224,0.06719529546788529,False,False,1,1.0,False,,OK
001443,D:\Biology-AI\data\Task1_Segmentation\masks\001443_segmentation.png,True,4288,2848,L,2,"0,255",True,622473,12212224,0.05097130547228744,False,False,1,1.0,False,,OK
001444,D:\Biology-AI\data\Task1_Segmentation\masks\001444_segmentation.png,True,4288,2848,L,2,"0,255",True,3356767,12212224,0.27486942591292135,False,False,1,1.0,False,,OK
001445,D:\Biology-AI\data\Task1_Segmentation\masks\001445_segmentation.png,True,3008,2000,L,2,"0,255",True,25323,6016000,0.004209275265957447,False,False,1,1.0,False,,very_small_lesion
001446,D:\Biology-AI\data\Task1_Segmentation\masks\001446_segmentation.png,True,3872,2592,L,2,"0,255",True,9526351,10036224,0.9491967297660953,False,False,1,1.0,True,,OK
001447,D:\Biology-AI\data\Task1_Segmentation\masks\001447_segmentation.png,True,3072,2304,L,2,"0,255",True,937642,7077888,0.13247482864945023,False,False,1,1.0,False,,OK
001448,D:\Biology-AI\data\Task1_Segmentation\masks\001448_segmentation.png,True,4288,2848,L,2,"0,255",True,1803775,12212224,0.14770241685707697,False,False,1,1.0,False,,OK
001449,D:\Biology-AI\data\Task1_Segmentation\masks\001449_segmentation.png,True,640,480,L,2,"0,255",True,202796,307200,0.6601432291666667,False,False,1,1.0,True,,OK
001450,D:\Biology-AI\data\Task1_Segmentation\masks\001450_segmentation.png,True,6662,4382,L,2,"0,255",True,19279189,29192884,0.6604071389452306,False,False,1,1.0,True,,OK
001451,D:\Biology-AI\data\Task1_Segmentation\masks\001451_segmentation.png,True,640,480,L,2,"0,255",True,78362,307200,0.25508463541666665,False,False,1,1.0,False,,OK
001452,D:\Biology-AI\data\Task1_Segmentation\masks\001452_segmentation.png,True,2592,1936,L,2,"0,255",True,2428527,5018112,0.4839523310759106,False,False,1,1.0,False,,OK
001453,D:\Biology-AI\data\Task1_Segmentation\masks\001453_segmentation.png,True,1024,768,L,2,"0,255",True,429471,786432,0.5461006164550781,False,False,1,1.0,False,,OK
001454,D:\Biology-AI\data\Task1_Segmentation\masks\001454_segmentation.png,True,3072,2304,L,2,"0,255",True,1023174,7077888,0.1445592244466146,False,False,1,1.0,False,,OK
001455,D:\Biology-AI\data\Task1_Segmentation\masks\001455_segmentation.png,True,4288,2848,L,2,"0,255",True,5051972,12212224,0.4136815702037565,False,False,1,1.0,False,,OK
001456,D:\Biology-AI\data\Task1_Segmentation\masks\001456_segmentation.png,True,767,576,L,2,"0,255",True,63533,441792,0.1438074931189338,False,False,1,1.0,False,,OK
001457,D:\Biology-AI\data\Task1_Segmentation\masks\001457_segmentation.png,True,6682,4422,L,2,"0,255",True,10163791,29547804,0.34397788072507857,False,False,1,1.0,True,,OK
001458,D:\Biology-AI\data\Task1_Segmentation\masks\001458_segmentation.png,True,1022,767,L,2,"0,255",True,70619,783874,0.09008973380926016,False,False,1,1.0,False,,OK
001459,D:\Biology-AI\data\Task1_Segmentation\masks\001459_segmentation.png,True,1024,768,L,2,"0,255",True,33416,786432,0.042490641276041664,False,False,1,1.0,False,,OK
001460,D:\Biology-AI\data\Task1_Segmentation\masks\001460_segmentation.png,True,3072,2304,L,2,"0,255",True,941361,7077888,0.13300026787651908,False,False,1,1.0,False,,OK
001461,D:\Biology-AI\data\Task1_Segmentation\masks\001461_segmentation.png,True,4288,2848,L,2,"0,255",True,1781270,12212224,0.14585959117684053,False,False,1,1.0,False,,OK
001462,D:\Biology-AI\data\Task1_Segmentation\masks\001462_segmentation.png,True,1024,768,L,2,"0,255",True,133958,786432,0.1703364054361979,False,False,1,1.0,False,,OK
001463,D:\Biology-AI\data\Task1_Segmentation\masks\001463_segmentation.png,True,640,480,L,2,"0,255",True,22290,307200,0.07255859375,False,False,1,1.0,False,,OK
001464,D:\Biology-AI\data\Task1_Segmentation\masks\001464_segmentation.png,True,4288,2848,L,2,"0,255",True,1757029,12212224,0.14387461284693107,False,False,1,1.0,False,,OK
001465,D:\Biology-AI\data\Task1_Segmentation\masks\001465_segmentation.png,True,2048,1536,L,2,"0,255",True,312451,3145728,0.09932549794514973,False,False,1,1.0,False,,OK
001466,D:\Biology-AI\data\Task1_Segmentation\masks\001466_segmentation.png,True,3008,2000,L,2,"0,255",True,526710,6016000,0.08755152925531914,False,False,1,1.0,False,,OK
001467,D:\Biology-AI\data\Task1_Segmentation\masks\001467_segmentation.png,True,1504,1129,L,2,"0,255",True,704081,1698016,0.41464921414168066,False,False,1,1.0,False,,OK
001468,D:\Biology-AI\data\Task1_Segmentation\masks\001468_segmentation.png,True,1024,768,L,2,"0,255",True,35984,786432,0.045756022135416664,False,False,1,1.0,False,,OK
001469,D:\Biology-AI\data\Task1_Segmentation\masks\001469_segmentation.png,True,3072,2304,L,2,"0,255",True,1045643,7077888,0.14773375899703414,False,False,1,1.0,False,,OK
001470,D:\Biology-AI\data\Task1_Segmentation\masks\001470_segmentation.png,True,1024,768,L,2,"0,255",True,55241,786432,0.07024256388346355,False,False,1,1.0,False,,OK
001471,D:\Biology-AI\data\Task1_Segmentation\masks\001471_segmentation.png,True,640,480,L,2,"0,255",True,35357,307200,0.11509440104166667,False,False,1,1.0,False,,OK
001472,D:\Biology-AI\data\Task1_Segmentation\masks\001472_segmentation.png,True,962,722,L,2,"0,255",True,191824,694564,0.2761790130211183,False,False,1,1.0,False,,OK
001473,D:\Biology-AI\data\Task1_Segmentation\masks\001473_segmentation.png,True,2314,2067,L,2,"0,255",True,1297758,4783038,0.2713250448773353,False,False,1,1.0,False,,OK
001474,D:\Biology-AI\data\Task1_Segmentation\masks\001474_segmentation.png,True,2048,1536,L,2,"0,255",True,1552268,3145728,0.4934527079264323,False,False,1,1.0,False,,OK
001475,D:\Biology-AI\data\Task1_Segmentation\masks\001475_segmentation.png,True,1024,768,L,2,"0,255",True,93668,786432,0.11910502115885417,False,False,1,1.0,False,,OK
001476,D:\Biology-AI\data\Task1_Segmentation\masks\001476_segmentation.png,True,6648,4419,L,2,"0,255",True,3488000,29377512,0.11873027232530788,False,False,1,1.0,False,,OK
001477,D:\Biology-AI\data\Task1_Segmentation\masks\001477_segmentation.png,True,1024,768,L,2,"0,255",True,401761,786432,0.5108655293782552,False,False,1,1.0,False,,OK
001478,D:\Biology-AI\data\Task1_Segmentation\masks\001478_segmentation.png,True,4288,2848,L,2,"0,255",True,412663,12212224,0.03379097861290458,False,False,1,1.0,False,,OK
001479,D:\Biology-AI\data\Task1_Segmentation\masks\001479_segmentation.png,True,3008,2000,L,2,"0,255",True,394040,6016000,0.06549867021276595,False,False,1,1.0,False,,OK
001480,D:\Biology-AI\data\Task1_Segmentation\masks\001480_segmentation.png,True,722,542,L,2,"0,255",True,110269,391324,0.28178440371661334,False,False,1,1.0,False,,OK
001481,D:\Biology-AI\data\Task1_Segmentation\masks\001481_segmentation.png,True,3072,2304,L,2,"0,255",True,1075026,7077888,0.15188513861762154,False,False,1,1.0,False,,OK
001482,D:\Biology-AI\data\Task1_Segmentation\masks\001482_segmentation.png,True,640,480,L,2,"0,255",True,66180,307200,0.2154296875,False,False,1,1.0,False,,OK
001483,D:\Biology-AI\data\Task1_Segmentation\masks\001483_segmentation.png,True,640,480,L,2,"0,255",True,133889,307200,0.4358365885416667,False,False,1,1.0,False,,OK
001484,D:\Biology-AI\data\Task1_Segmentation\masks\001484_segmentation.png,True,1024,768,L,2,"0,255",True,153414,786432,0.19507598876953125,False,False,1,1.0,False,,OK
001485,D:\Biology-AI\data\Task1_Segmentation\masks\001485_segmentation.png,True,4288,2848,L,2,"0,255",True,103950,12212224,0.008511963095337917,False,False,1,1.0,False,,OK
001486,D:\Biology-AI\data\Task1_Segmentation\masks\001486_segmentation.png,True,4288,2848,L,2,"0,255",True,457946,12212224,0.037498984623930906,False,False,1,1.0,False,,OK
001487,D:\Biology-AI\data\Task1_Segmentation\masks\001487_segmentation.png,True,6621,4401,L,2,"0,255",True,6212725,29139021,0.21320980550444713,False,False,1,1.0,False,,OK
001488,D:\Biology-AI\data\Task1_Segmentation\masks\001488_segmentation.png,True,1024,768,L,2,"0,255",True,175214,786432,0.2227961222330729,False,False,1,1.0,False,,OK
