dataset,file_path,readable,format,mode,mode_is_rgb,width,height,pixel_min,pixel_max,pixel_mean,pixel_std,all_black,all_white,near_uniform,error
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002616.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,97.11225128173828,47.81188201904297,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002617.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,132.92794799804688,26.829153060913086,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002618.jpg,True,JPEG,RGB,True,4288,2848,2.0,255.0,141.7041778564453,27.424758911132812,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002619.jpg,True,JPEG,RGB,True,1024,768,10.0,255.0,207.26336669921875,46.4676399230957,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002620.jpg,True,JPEG,RGB,True,962,723,3.0,255.0,160.45037841796875,68.6343002319336,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002621.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,195.44839477539062,47.00469970703125,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002622.jpg,True,JPEG,RGB,True,3008,2000,5.0,255.0,179.53341674804688,19.37281036376953,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002623.jpg,True,JPEG,RGB,True,3008,2000,15.0,255.0,176.00833129882812,19.138673782348633,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002624.jpg,True,JPEG,RGB,True,4288,2848,1.0,205.0,106.1409912109375,21.240379333496094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002625.jpg,True,JPEG,RGB,True,4288,2848,15.0,255.0,140.2169189453125,32.77153396606445,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002626.jpg,True,JPEG,RGB,True,1024,768,8.0,240.0,154.85662841796875,46.118106842041016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002627.jpg,True,JPEG,RGB,True,6642,4441,0.0,255.0,133.73980712890625,43.19911575317383,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002628.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,155.75538635253906,32.72658157348633,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002629.jpg,True,JPEG,RGB,True,919,802,1.0,194.0,148.302734375,37.266788482666016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002630.jpg,True,JPEG,RGB,True,3072,2304,12.0,255.0,189.11624145507812,42.61567306518555,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002631.jpg,True,JPEG,RGB,True,1024,768,15.0,233.0,158.70867919921875,30.694889068603516,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002632.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,95.9429702758789,66.30148315429688,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002633.jpg,True,JPEG,RGB,True,3008,2000,13.0,255.0,112.92700958251953,37.66383361816406,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002634.jpg,True,JPEG,RGB,True,3072,2304,0.0,219.0,163.9645233154297,23.80794906616211,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002635.jpg,True,JPEG,RGB,True,1024,768,0.0,181.0,127.92410278320312,50.2438850402832,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002636.jpg,True,JPEG,RGB,True,1062,701,0.0,255.0,148.31910705566406,64.9622802734375,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002637.jpg,True,JPEG,RGB,True,1024,768,0.0,254.0,179.67529296875,27.848546981811523,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002638.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,155.09693908691406,46.084102630615234,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002639.jpg,True,JPEG,RGB,True,2048,1536,29.0,255.0,170.62515258789062,63.92319869995117,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002640.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,169.6072235107422,49.60591506958008,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002641.jpg,True,JPEG,RGB,True,4288,2848,15.0,233.0,118.09355163574219,18.982975006103516,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002642.jpg,True,JPEG,RGB,True,3072,2304,10.0,230.0,140.72572326660156,44.07073974609375,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002643.jpg,True,JPEG,RGB,True,3872,2592,17.0,255.0,200.622314453125,22.268354415893555,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002644.jpg,True,JPEG,RGB,True,1024,768,80.0,255.0,171.81304931640625,25.574026107788086,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002645.jpg,True,JPEG,RGB,True,3008,2000,25.0,255.0,153.5311737060547,22.852928161621094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002646.jpg,True,JPEG,RGB,True,1024,768,0.0,232.0,160.43377685546875,28.420989990234375,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002647.jpg,True,JPEG,RGB,True,919,802,0.0,255.0,167.76084899902344,36.102073669433594,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002648.jpg,True,JPEG,RGB,True,1024,768,19.0,241.0,135.8079833984375,34.1998291015625,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002649.jpg,True,JPEG,RGB,True,6641,4440,0.0,255.0,139.6334228515625,55.429420471191406,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002650.jpg,True,JPEG,RGB,True,6642,4401,0.0,255.0,144.95773315429688,55.95851135253906,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002651.jpg,True,JPEG,RGB,True,6688,4459,0.0,255.0,195.74066162109375,40.994712829589844,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002652.jpg,True,JPEG,RGB,True,1024,768,0.0,232.0,183.638916015625,23.329851150512695,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002653.jpg,True,JPEG,RGB,True,4288,2848,3.0,205.0,108.0091781616211,20.726232528686523,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002654.jpg,True,JPEG,RGB,True,1024,768,0.0,233.0,179.6864013671875,37.933284759521484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002655.jpg,True,JPEG,RGB,True,3872,2592,14.0,244.0,163.58676147460938,21.201797485351562,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002656.jpg,True,JPEG,RGB,True,1024,768,15.0,255.0,201.43609619140625,53.73405456542969,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002657.jpg,True,JPEG,RGB,True,6622,4401,0.0,255.0,195.99598693847656,63.592567443847656,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002658.jpg,True,JPEG,RGB,True,4288,2848,0.0,199.0,78.43641662597656,21.297794342041016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002659.jpg,True,JPEG,RGB,True,3072,2304,0.0,208.0,102.30573272705078,44.49384689331055,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002660.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,158.3083038330078,37.35926055908203,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002661.jpg,True,JPEG,RGB,True,3024,2016,0.0,255.0,150.037841796875,36.2585334777832,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002662.jpg,True,JPEG,RGB,True,1024,768,34.0,245.0,161.10031127929688,15.754880905151367,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002663.jpg,True,JPEG,RGB,True,3072,2304,4.0,255.0,141.12388610839844,29.787626266479492,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002664.jpg,True,JPEG,RGB,True,4288,2848,14.0,255.0,164.7105255126953,22.185331344604492,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002665.jpg,True,JPEG,RGB,True,1024,768,0.0,231.0,152.02732849121094,38.891014099121094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002666.jpg,True,JPEG,RGB,True,3072,2304,0.0,201.0,120.1971435546875,43.30233383178711,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002667.jpg,True,JPEG,RGB,True,3008,2000,5.0,255.0,174.72752380371094,17.73086166381836,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002668.jpg,True,JPEG,RGB,True,3008,2000,7.0,255.0,144.84124755859375,29.844970703125,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002669.jpg,True,JPEG,RGB,True,2048,1536,10.0,255.0,165.78851318359375,46.03622817993164,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002670.jpg,True,JPEG,RGB,True,4288,2848,23.0,255.0,130.7058563232422,36.467811584472656,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002671.jpg,True,JPEG,RGB,True,2048,1536,15.0,255.0,149.64178466796875,44.22941970825195,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002672.jpg,True,JPEG,RGB,True,6642,4422,0.0,255.0,135.4328155517578,58.74085235595703,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002673.jpg,True,JPEG,RGB,True,6688,4439,0.0,255.0,134.484619140625,64.77755737304688,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002674.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,150.9456787109375,57.7867546081543,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002675.jpg,True,JPEG,RGB,True,3872,2592,58.0,255.0,200.2872772216797,17.82584571838379,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002676.jpg,True,JPEG,RGB,True,6642,4422,0.0,255.0,139.13217163085938,70.3093032836914,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002677.jpg,True,JPEG,RGB,True,3008,2000,7.0,243.0,148.03778076171875,25.886266708374023,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002678.jpg,True,JPEG,RGB,True,1024,768,1.0,255.0,215.5170440673828,47.402774810791016,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002679.jpg,True,JPEG,RGB,True,3072,2304,28.0,231.0,151.9869842529297,29.605379104614258,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002680.jpg,True,JPEG,RGB,True,1024,768,6.0,255.0,203.05604553222656,31.42112922668457,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002681.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,166.58331298828125,27.80220603942871,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002682.jpg,True,JPEG,RGB,True,919,802,23.0,225.0,174.42547607421875,29.361825942993164,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002683.jpg,True,JPEG,RGB,True,1022,767,0.0,255.0,130.59747314453125,63.048404693603516,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002684.jpg,True,JPEG,RGB,True,4288,2848,4.0,212.0,112.25001525878906,24.834840774536133,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002685.jpg,True,JPEG,RGB,True,4288,2848,15.0,234.0,147.47059631347656,25.943918228149414,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002686.jpg,True,JPEG,RGB,True,6681,4422,0.0,255.0,145.5015869140625,60.222381591796875,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002687.jpg,True,JPEG,RGB,True,4288,2848,4.0,218.0,124.8863296508789,23.93201446533203,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002688.jpg,True,JPEG,RGB,True,1024,768,0.0,255.0,149.87228393554688,33.48357391357422,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002689.jpg,True,JPEG,RGB,True,6668,4459,0.0,255.0,177.4190216064453,55.75975036621094,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002690.jpg,True,JPEG,RGB,True,3072,2304,7.0,255.0,129.4703369140625,38.901546478271484,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002691.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,169.11656188964844,23.370887756347656,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002692.jpg,True,JPEG,RGB,True,1024,768,0.0,240.0,151.43670654296875,38.79330825805664,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002693.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,139.146728515625,49.16244125366211,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002694.jpg,True,JPEG,RGB,True,1024,768,0.0,237.0,134.4482421875,24.91727638244629,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002695.jpg,True,JPEG,RGB,True,6622,4400,0.0,255.0,164.5939483642578,49.44588088989258,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002696.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,122.66790008544922,80.42182922363281,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002697.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,179.25042724609375,16.89580535888672,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002698.jpg,True,JPEG,RGB,True,1024,768,21.0,255.0,207.65530395507812,35.797340393066406,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002699.jpg,True,JPEG,RGB,True,6681,4440,0.0,255.0,165.65057373046875,49.3577766418457,False,False,False,
task1_images,D:\Biology-AI\data\Task1_Segmentation\images\002700.jpg,True,JPEG,RGB,True,1024,768,17.0,255.0,186.9158172607422,56.228816986083984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000001.jpg,True,JPEG,RGB,True,640,480,0.0,252.0,136.50318908691406,52.939964294433594,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000002.jpg,True,JPEG,RGB,True,3008,2000,0.0,222.0,134.15139770507812,29.67377471923828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000003.jpg,True,JPEG,RGB,True,639,602,11.0,227.0,183.86459350585938,28.202423095703125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000004.jpg,True,JPEG,RGB,True,1024,768,0.0,246.0,191.75083923339844,27.501689910888672,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000005.jpg,True,JPEG,RGB,True,722,540,0.0,255.0,136.6837158203125,76.8838882446289,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000006.jpg,True,JPEG,RGB,True,2592,1944,12.0,195.0,124.32801818847656,18.20502471923828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000007.jpg,True,JPEG,RGB,True,6688,4459,0.0,255.0,142.9993133544922,57.426815032958984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000008.jpg,True,JPEG,RGB,True,4288,2848,7.0,255.0,166.659423828125,28.90719985961914,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000009.jpg,True,JPEG,RGB,True,4288,2848,9.0,245.0,174.07977294921875,26.535959243774414,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000010.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,154.888427734375,30.12204360961914,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000011.jpg,True,JPEG,RGB,True,919,802,12.0,244.0,165.17626953125,32.8408317565918,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000012.jpg,True,JPEG,RGB,True,640,480,0.0,211.0,104.54034423828125,37.96915817260742,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000013.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,180.73995971679688,38.80040740966797,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000014.jpg,True,JPEG,RGB,True,2592,1936,0.0,255.0,163.1151885986328,48.35944747924805,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000015.jpg,True,JPEG,RGB,True,3008,2000,3.0,255.0,170.85997009277344,15.097633361816406,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000016.jpg,True,JPEG,RGB,True,3072,2304,8.0,255.0,134.24917602539062,33.99711608886719,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000017.jpg,True,JPEG,RGB,True,4288,2848,10.0,237.0,151.54598999023438,24.563507080078125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000018.jpg,True,JPEG,RGB,True,3872,2592,14.0,255.0,216.03067016601562,23.75225067138672,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000019.jpg,True,JPEG,RGB,True,3872,2592,36.0,255.0,197.07086181640625,31.834684371948242,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000020.jpg,True,JPEG,RGB,True,3008,2000,0.0,253.0,112.53575897216797,27.763797760009766,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000021.jpg,True,JPEG,RGB,True,4288,2848,34.0,255.0,158.76705932617188,24.28592300415039,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000022.jpg,True,JPEG,RGB,True,4288,2848,0.0,244.0,129.49539184570312,32.99515151977539,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000023.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,167.4740753173828,66.04864501953125,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000024.jpg,True,JPEG,RGB,True,3024,2016,0.0,240.0,154.8724822998047,19.79163360595703,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000025.jpg,True,JPEG,RGB,True,1024,768,0.0,238.0,148.89584350585938,26.91693878173828,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000026.jpg,True,JPEG,RGB,True,4288,2848,13.0,249.0,127.98531341552734,30.520532608032227,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000027.jpg,True,JPEG,RGB,True,4288,2848,19.0,255.0,188.99070739746094,24.598312377929688,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000028.jpg,True,JPEG,RGB,True,1024,768,0.0,233.0,157.37315368652344,32.89153289794922,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000029.jpg,True,JPEG,RGB,True,4288,2848,12.0,232.0,125.95056915283203,18.239479064941406,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000030.jpg,True,JPEG,RGB,True,4288,2848,10.0,255.0,151.26463317871094,24.026626586914062,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000031.jpg,True,JPEG,RGB,True,3072,2304,10.0,237.0,170.75502014160156,50.235008239746094,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000032.jpg,True,JPEG,RGB,True,959,723,0.0,255.0,185.0892333984375,67.5016860961914,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000033.jpg,True,JPEG,RGB,True,3008,2000,5.0,255.0,136.9033660888672,49.69243621826172,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000034.jpg,True,JPEG,RGB,True,1024,768,15.0,235.0,155.23207092285156,28.160839080810547,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000035.jpg,True,JPEG,RGB,True,6682,4382,0.0,255.0,148.65997314453125,44.5291862487793,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000036.jpg,True,JPEG,RGB,True,1024,768,0.0,254.0,138.97756958007812,23.48257827758789,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000037.jpg,True,JPEG,RGB,True,6668,4439,0.0,255.0,170.88168334960938,42.52780532836914,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000038.jpg,True,JPEG,RGB,True,4288,2848,9.0,255.0,150.7181854248047,19.2673397064209,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000039.jpg,True,JPEG,RGB,True,6668,4459,0.0,255.0,126.15994262695312,56.081443786621094,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000040.jpg,True,JPEG,RGB,True,824,719,0.0,251.0,145.54757690429688,39.98101043701172,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000041.jpg,True,JPEG,RGB,True,3008,2000,4.0,255.0,165.33731079101562,21.17064094543457,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000042.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,117.45389556884766,48.24738311767578,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000043.jpg,True,JPEG,RGB,True,3072,2304,18.0,255.0,134.5188751220703,40.17584228515625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000044.jpg,True,JPEG,RGB,True,3872,2592,4.0,255.0,157.7397918701172,34.65388107299805,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000045.jpg,True,JPEG,RGB,True,3008,2000,6.0,255.0,187.49464416503906,21.834487915039062,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000046.jpg,True,JPEG,RGB,True,3072,2304,12.0,255.0,147.53909301757812,36.24382400512695,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000047.jpg,True,JPEG,RGB,True,3072,2304,0.0,255.0,161.74945068359375,34.57590103149414,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000048.jpg,True,JPEG,RGB,True,3872,2592,8.0,255.0,170.3157501220703,25.976572036743164,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000049.jpg,True,JPEG,RGB,True,1024,768,77.0,249.0,160.31602478027344,26.12285614013672,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000050.jpg,True,JPEG,RGB,True,1024,768,0.0,243.0,132.50030517578125,28.977989196777344,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000051.jpg,True,JPEG,RGB,True,1504,1129,0.0,255.0,144.25674438476562,35.835262298583984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000052.jpg,True,JPEG,RGB,True,2592,3872,21.0,255.0,168.69476318359375,17.323850631713867,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000053.jpg,True,JPEG,RGB,True,2048,1536,0.0,255.0,133.287353515625,41.2974853515625,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000054.jpg,True,JPEG,RGB,True,6680,4422,0.0,255.0,105.77719116210938,57.5055046081543,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000055.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,175.7821502685547,61.890018463134766,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000056.jpg,True,JPEG,RGB,True,6642,4420,0.0,255.0,103.87310791015625,73.69878387451172,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000057.jpg,True,JPEG,RGB,True,640,480,0.0,255.0,138.31915283203125,49.014652252197266,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000058.jpg,True,JPEG,RGB,True,3008,2000,13.0,255.0,182.42098999023438,23.180761337280273,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000059.jpg,True,JPEG,RGB,True,3872,2592,6.0,240.0,163.49417114257812,22.496795654296875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000060.jpg,True,JPEG,RGB,True,824,719,0.0,255.0,162.06362915039062,39.623260498046875,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000061.jpg,True,JPEG,RGB,True,2048,1536,29.0,255.0,164.76541137695312,34.45627212524414,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000062.jpg,True,JPEG,RGB,True,4288,2848,14.0,250.0,145.54176330566406,27.875350952148438,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000063.jpg,True,JPEG,RGB,True,6668,4439,0.0,255.0,183.41004943847656,46.6430778503418,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000064.jpg,True,JPEG,RGB,True,640,480,0.0,244.0,140.32546997070312,47.88425064086914,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000065.jpg,True,JPEG,RGB,True,640,480,0.0,208.0,78.69856262207031,42.3602409362793,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000066.jpg,True,JPEG,RGB,True,6688,4419,0.0,255.0,172.70558166503906,41.60394287109375,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000067.jpg,True,JPEG,RGB,True,640,480,0.0,231.0,118.04756164550781,37.993099212646484,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000068.jpg,True,JPEG,RGB,True,3872,2592,24.0,255.0,143.3470001220703,57.31073760986328,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000069.jpg,True,JPEG,RGB,True,767,576,0.0,255.0,171.97479248046875,61.48666763305664,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000070.jpg,True,JPEG,RGB,True,6601,4382,0.0,255.0,125.96758270263672,62.51219177246094,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000071.jpg,True,JPEG,RGB,True,640,480,0.0,241.0,137.04920959472656,50.761043548583984,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000072.jpg,True,JPEG,RGB,True,4288,2848,16.0,255.0,158.37875366210938,16.001859664916992,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000073.jpg,True,JPEG,RGB,True,3072,2304,3.0,245.0,180.61009216308594,33.53929901123047,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000074.jpg,True,JPEG,RGB,True,3072,2304,11.0,235.0,154.6665496826172,33.53004455566406,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000075.jpg,True,JPEG,RGB,True,4288,2848,11.0,238.0,124.48392486572266,17.031068801879883,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000076.jpg,True,JPEG,RGB,True,3008,2000,0.0,255.0,153.99366760253906,32.027042388916016,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000077.jpg,True,JPEG,RGB,True,1831,1528,0.0,255.0,133.91322326660156,58.616275787353516,False,False,False,
task2_images,D:\Biology-AI\data\Task2_Attributes\images\000078.jpg,True,JPEG,RGB,True,3072,2304,60.0,220.0,149.01266479492188,18.402727127075195,False,False,False,
