image_id,fold,development_role,duplicate_group_id,duplicate_group_size,image_sha256,task1_lesion_area_ratio,task1_area_bin,task1_empty_mask,task1_full_mask,attribute_count,no_attribute_present,multiple_attributes_present,pigment_network_present,pigment_network_foreground_pixels,pigment_network_area_ratio,negative_network_present,negative_network_foreground_pixels,negative_network_area_ratio,streaks_present,streaks_foreground_pixels,streaks_area_ratio,milia_like_cysts_present,milia_like_cysts_foreground_pixels,milia_like_cysts_area_ratio,globules_present,globules_foreground_pixels,globules_area_ratio,task1_area_bin_0,task1_area_bin_1,task1_area_bin_2,task1_area_bin_3
001116,4,train,image_group_000076,1,08112666a453f2f86385617f49f8b98e1a03ff2c336a7524a9b00e8977f8c851,0.7442313961904398,3,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001117,1,train,image_group_000481,1,2e071d6b4f11fa9a9c0d1fa396aef0dc41bb6e51223a038f50df95e347ea879d,0.15361979166666667,1,0,0,1,0,0,0,0,0.0,0,0,0.0,1,5699,0.018551432291666666,0,0,0.0,0,0,0.0,0,1,0,0
001118,0,val,image_group_000736,1,45ba0a3814508fc2f39869d5f4f8da01c31a48fb9506487da5818683f3635411,0.016605574873176255,0,0,0,2,0,1,1,98661,0.00807887244780312,0,0,0.0,0,0,0.0,1,17786,0.0014564095778131813,0,0,0.0,1,0,0,0
001119,1,train,image_group_002699,1,fff765d2187a32b5c22ddaedc7a5dc6a35ad1915f83985a3645003f62be67ebe,0.05690586419753087,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001120,0,val,image_group_002683,1,fe9c6457add7e5b6202af08e22d63efd072ac00d403e88aa66be19b331ba39f5,0.3823214508871805,3,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1199345,0.04165647551717146,0,0,0.0,0,0,0,1
001121,2,train,image_group_000650,1,3c80bf9b788489683e9e0301992d8dc550562f433dd33caac32513176893eeb2,0.19579988387098046,2,0,0,2,0,1,1,3369917,0.11443510064305622,0,0,0.0,0,0,0.0,1,33757,0.0011463147882893401,0,0,0.0,0,0,1,0
001122,1,train,image_group_002621,1,f8594ac326db9de609bbaab5556c2b4083c02f7de5cb8c32ed5c076c0d6f2452,0.10209409850327017,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001123,1,train,image_group_000895,1,55237fa8738d25c38ecf46a2b35d82fe7d4a489fa028d474d2feb804043483a1,0.25665364583333333,2,0,0,1,0,0,1,35574,0.11580078125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001124,3,train,image_group_000134,1,0de069f43a80e13ca9578e2670973f3b8ffc79ce9d3f0827360ff9e8df0e2472,0.13052876790364584,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001125,3,train,image_group_000706,1,4291bae0cd4d47c30ba2d11e2b3d0a091f7b6dfde237841ecaa7208626e52360,0.5008617859047505,3,0,0,2,0,1,1,1292170,0.043329723445190683,0,0,0.0,0,0,0.0,0,0,0.0,1,1267661,0.04250787477828294,0,0,0,1
001126,3,train,image_group_001921,1,b373c336c274355220a4373e3f2a82aa4fa16a21f11dc3cd89ca20f14363b261,0.023082609686818717,0,0,0,1,0,0,1,231813,0.018982046185854435,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001127,3,train,image_group_000623,1,397e0e1f1a31ee4466e6965e21acacbde9267ad9190a2fd313d4fc69723662b6,0.01752593085106383,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001128,1,train,image_group_000835,1,4f6934ad1757f642ab6e84b9239891d7b3f46dd51fe07e671af3d14eb8098323,0.08589025888133031,1,0,0,1,0,0,1,265263,0.04351153076971529,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001129,2,train,image_group_000394,1,26c694047e2902788a5837875a6a518a60211c0c5d2073bd56efe90961a3f29a,0.021952311197916668,0,0,0,1,0,0,1,6325,0.008042653401692709,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001130,2,train,image_group_001078,1,662741f8daac9291cf8d797f2d7671c508f096ce95320d80dd27941cf7e8ae48,0.5405800430862991,3,0,0,2,0,1,1,62155,0.008781574390552662,0,0,0.0,0,0,0.0,0,0,0.0,1,8622,0.0012181599934895833,0,0,0,1
001131,3,train,image_group_000133,1,0dd54c8b6da8496b00b79aaffefb0326ca4b0a423c18c906f63bfe4f5f2fe2b7,0.07457781530822205,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001132,0,val,image_group_000042,1,049c28d0ccd9fed3b09ecbcd18cb1d755a4410411ebb2fde15c1e3b17cce420d,0.02082313829787234,0,0,0,1,0,0,1,48237,0.00801811835106383,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001133,1,train,image_group_000393,1,26a20f725746b48ee17533a0939db3adc47d2dd92a69920d1e1b6c4812898bb3,0.3713343458320431,3,0,0,1,0,0,1,1209177,0.04129976225885443,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001134,0,val,image_group_000711,1,432bbaf3086643d6eddc2b432641dd5ea9068fca6f987a9d80e26412c15648cd,0.47876750327815837,3,0,0,1,0,0,1,3078751,0.10432740621702018,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001135,3,train,image_group_001682,1,9d249178bc3eff090cc8ea8297f673814705a3db2c46ec1cf296468f6991ec2b,0.02687913356322321,0,0,0,1,0,0,1,257627,0.021095829883238302,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001136,3,train,image_group_001315,1,7b23ec54d02950d5eeed3b991d1b9edfcdc7b79781e1631dc31219d5b3567edd,0.06768478103028625,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,442678,0.014866534402675477,0,1,0,0
001137,4,train,image_group_000585,1,36f4cc2405736fc2ae9bdb0e2d6fabde250739cea5f2f88574cb5b4d1d98739b,0.2756601969401042,2,0,0,2,0,1,1,8097,0.010295867919921875,1,33053,0.04202906290690104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001138,3,train,image_group_001314,1,7b08c7e5408edd6a3789467ec053779629f33895cb3282b50dd7b9ad18913f7a,0.5418268839518229,3,0,0,1,0,0,1,174821,0.22229639689127603,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001139,1,train,image_group_000515,1,30c2f3104067b6f9781468e01b2a1a136b83a5b627201abe94f4a5ab032230f1,0.4009602864583333,3,0,0,2,0,1,1,24040,0.07825520833333334,1,8347,0.027171223958333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001140,1,train,image_group_002437,1,e6573dc296dbca93933ef9e969b847f6d2aff84be474e59da93fd268d1657ec1,0.25583984375,2,0,0,1,0,0,1,12533,0.040797526041666664,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001141,3,train,image_group_000591,1,376a8b4f52d71dbb5de5fc462105c10bda36d15fc654a62a7cfa6214ffd01e59,0.2767506395695738,2,0,0,2,0,1,1,2265031,0.0767534656849948,0,0,0.0,0,0,0.0,1,161054,0.005457520299912519,0,0,0.0,0,0,1,0
001142,3,train,image_group_000949,1,59b285c6f3f615b219aa066faddfdab4074575a1dfe182f6e2eb6cc02ef77cd9,0.3468359375,3,0,0,1,0,0,1,36060,0.1173828125,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001143,3,train,image_group_002262,1,d55f976bef09c98668cc4a88c53b6191bf2f33df59493ee253c214c37fdaebd2,0.02674468085106383,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001144,2,train,image_group_001009,1,60681c6e26277bfbbd2c9eb65759702c8d945f8a589aaf0624e2ff3aba5ce080,0.38741861979166664,3,0,0,1,0,0,1,4251,0.013837890625,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001145,4,train,image_group_000752,1,476deb3318a66d85c3c5aeead5dc557921de87b0ff1a9edfd9d3444ad0eb2446,0.4031982421875,3,0,0,1,0,0,1,286677,0.04050318400065104,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001146,1,train,image_group_001095,1,6792673026e84d1cc4c8328850f7978e737ad8d158b660446298b1a45f1b32d4,0.04733431780779803,0,0,0,1,0,0,1,265713,0.0375412835015191,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001147,2,train,image_group_002204,1,d0cc5759061050be4cb948b839d2c6f2057b68e6d09d9800807cfcfb141f0dfe,0.2415652689988595,2,0,0,2,0,1,1,2507171,0.0862893240988371,0,0,0.0,0,0,0.0,1,318500,0.010961817014268122,0,0,0.0,0,0,1,0
001148,4,train,image_group_001904,1,b1bd00a7f84c12114eb1a676672bf35737bc29b48c3472429f3f0fa663328754,0.636875,3,0,0,2,0,1,1,3793,0.012347005208333333,0,0,0.0,1,13210,0.04300130208333333,0,0,0.0,0,0,0.0,0,0,0,1
001149,0,val,image_group_000776,1,4a8525c80717c3363d6367d5075b1288eb47c92e5caa0ab0c3f0e0aed1ad49f7,0.042552209208650923,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001150,3,train,image_group_000288,1,1b5f7d7c1cdb339e16a6e5ae301921cec19a2abbb76932655840f98385825fcb,0.1307398478190104,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,866,0.0011011759440104167,0,0,0.0,0,1,0,0
001151,1,train,image_group_001752,1,a32488c02c97fbfd694d2d303e3819c7d3aba95db5ff669f60dcc36e5eb1fb9b,0.1308924357096354,1,0,0,2,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2173,0.0027631123860677085,1,17622,0.02240753173828125,0,1,0,0
001152,2,train,image_group_000624,1,398e9bd2298a689c5a903a9a7c1542bccc65e2c263354803222ac7155591d0d5,0.015029776722077812,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001153,0,val,image_group_000421,1,29483de572368444e20813ed0efa5caf2b516cce413a4ea8bedd647bd2ed209e,0.053132092511212384,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001154,2,train,image_group_001334,1,7cbec17afbf16b8662f3f33808b3dbf88fdf2ecdb7673d15a4f758a9bce37641,0.15104039510091147,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001155,0,val,image_group_001757,1,a36fa4bfb401a8c2d2c00f1129ea63fc1efebfc657798e8ca8993866ba4ca8c9,0.08206803201506592,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001156,1,train,image_group_002644,1,fa824f21af1fe0c8cdc574d8ac0fc6f0c786aabc24c37217bf0e0c92ddab3f3a,0.05587267287234043,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,50789,0.008442320478723404,1,0,0,0
001157,3,train,image_group_001250,1,762fcee2439253e44ce3c4dc8263cea96db04b74c7c96ba355d4755fc484660b,0.0478947978681033,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001158,1,train,image_group_001371,1,80565455448eff7ef8f4304147dcd8f863564826b2c1470b7eaf19d1acc7fdca,0.132626953125,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1644,0.0053515625,0,1,0,0
001159,3,train,image_group_000291,1,1b9b13c1feceaa56a1d86ae39c3b4cb6d6bb8ac12604a75354317ed47724aa78,0.031370698735955056,0,0,0,3,0,1,0,0,0.0,1,47515,0.003890773703463022,0,0,0.0,1,39419,0.0032278313925456987,1,74222,0.006077680854854939,1,0,0,0
001160,4,train,image_group_000160,1,109b1b46b5505903f3dae3c2f491195c9bc8f3b932a32176042b55ceaed89335,0.24152893066571873,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001161,3,train,image_group_001984,1,ba78109608c85e63d4ba54443ceb1c94609719592c2dd96026dfaaae18a385ca,0.3130238850911458,2,0,0,2,0,1,1,71925,0.09145736694335938,0,0,0.0,0,0,0.0,0,0,0.0,1,50398,0.06408437093098958,0,0,1,0
001162,0,val,image_group_001081,1,669224392277a9900ca4990cdae9d9d01e322470ccebb84d977faaa7a5c78689,0.08325458572888704,1,0,0,3,0,1,1,327178,0.011125361811096744,0,0,0.0,1,301750,0.010260708013675866,1,171119,0.005818731050844078,0,0,0.0,0,1,0,0
001163,2,train,image_group_001332,1,7c9904817b3469e127da7f94cd6860c56f7e062b9266d0fa1a80182a8793becb,0.05464452370454355,0,0,0,1,0,0,1,24799,0.004067821187116822,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001164,4,train,image_group_001168,1,6f2b838bd7a0c56c56b179dd3cb905a103cf44f4d78b40d13d12d6ba0cc01e4b,0.32584309895833335,2,0,0,1,0,0,1,42321,0.137763671875,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001165,4,train,image_group_002607,1,f70e79256202cc55a4fad7faea61cbbaf4dda638164a48b3336317fa72fe077a,0.20138055306893807,2,0,0,1,0,0,1,601597,0.08499668262622974,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001166,1,train,image_group_000375,1,24ddf4fb97d045071670e804f04bcfe4ca073d0fd5e9a01a983c481c01c4f093,0.029774434840425534,0,0,0,2,0,1,0,0,0.0,1,6253,0.0010393949468085106,0,0,0.0,1,9478,0.001575465425531915,0,0,0.0,1,0,0,0
001167,1,train,image_group_002678,1,fe16afb8f6a8c50229bf6b63579854842d5d10ca86705d684e112206f0916df1,0.15819010416666668,2,0,0,1,0,0,1,48755,0.15870768229166668,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001168,0,val,image_group_002532,1,efa9af3b51e8dad6c0a396318adffef640fccf6175417f6b17902ea42404561f,0.0715929667154948,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001169,3,train,image_group_000840,1,50ba29c52d71fae9e623b44505505cc1168dabc21b67dfd78c64be5026602ed1,0.2667111895092925,2,0,0,1,0,0,1,2721508,0.09228428970976396,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001170,3,train,image_group_001626,1,987c774e0f5b0781523e009652aa9f8013e46a927ef72ac19f5f9f427c6b7772,0.036066153963881235,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001171,1,train,image_group_000583,1,36be4c5ad91257ab02995ed79697c07185237e72a5f2cf730683abdd02822f2e,0.04732411869068615,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,33405,0.005479477670697909,1,0,0,0
001172,2,train,image_group_000551,1,33ba1aad9ddd5f58c1d3e23039d04b9cb2cea95aa67e9287e485e1b8bf010e5b,0.2757370500100496,2,0,0,2,0,1,1,622888,0.02108384205978855,0,0,0.0,1,1417713,0.0479874985199731,0,0,0.0,0,0,0.0,0,0,1,0
001173,3,train,image_group_001784,1,a6d63e9de34a60cc7c47c36ee2f22bf2ff8aa79e45c7ce551db5781afaa99ac8,0.47467630181498277,3,0,0,2,0,1,1,9118778,0.30623755155521687,0,0,0.0,0,0,0.0,1,1130999,0.03798254158302776,0,0,0.0,0,0,0,1
001174,0,val,image_group_000236,1,1615f5dd9cc509006689f1e8767e6784d43843058cc17cbcafa7e2f62cb87409,0.08800639782012543,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001175,1,train,image_group_000506,1,30653b83bb3620884dd0d4449d1584414c493cb1e21fdc732cf3db757197df45,0.012633976063829787,0,0,0,1,0,0,1,87567,0.014555684840425532,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001176,1,train,image_group_000855,1,523f0fec734422e7bdedc5814d486244c2a767c0f68db0972a9c757c3d1e45d1,0.1637751261393229,2,0,0,1,0,0,0,0,0.0,1,15909,0.020229339599609375,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001177,4,train,image_group_000712,1,432e7cbc366db16cb322746e7fd86aff4f075ca1ef7dc1a9dcfddcbc042ed9b0,0.3166160583496094,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001178,2,train,image_group_001975,1,b99f4485850a783eb27817c4bc898e8f271093d24314bc04f3e00d45cfcddde3,0.42193857828776044,3,0,0,2,0,1,1,235409,0.29933802286783856,0,0,0.0,0,0,0.0,1,3239,0.004118601481119792,0,0,0.0,0,0,0,1
001179,3,train,image_group_001435,1,8658328291419a4a84da051527b23bc012504bf2bfba30aab42486d690367335,0.5224461960311328,3,0,0,1,0,0,1,706823,0.41626403991481825,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001180,2,train,image_group_001536,1,906f1fb8725834de486ead0f6127770c9a03a298da764d54d79103330667db52,0.2857564290364583,2,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,130877,0.16641871134440103,0,0,1,0
001181,3,train,image_group_000873,1,539ad969b1512b82792096f14afd34748c7a2c1e9f6b4d1f04058a4d7985aa36,0.02660006891455643,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001182,0,val,image_group_002605,1,f6dd55ca1c29d467ab75edcae8aa805eca5731c4a08c89c32525334bf9086c50,0.6377423604329427,3,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001183,3,train,image_group_002278,1,d73d2d507355295c690047ae28562f8a8368e93407499a69cf591659b1611f4d,0.17483747569817623,2,0,0,1,0,0,1,160320,0.060078155564649224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001184,0,val,image_group_001488,1,8c39e0f85c95bddcd6e1cc22f877616a8935c823256b71410d07a667a89cb4af,0.0942442152235243,1,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001185,1,train,image_group_001518,1,8eb02b640ba8ef1faaae812b196e50fbafb39ec1b64b21d9b0508b2be4998d27,0.14338541666666665,1,0,0,1,0,0,1,6907,0.022483723958333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001186,0,val,image_group_000092,1,095dfd6b10a6d832f282dbb1ba8ce327928c0bab45110f1543d54526ec80b1da,0.5068081043384693,3,0,0,1,0,0,1,112690,0.015921416106047453,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001187,4,train,image_group_000984,1,5dea9fdb60b8b8d6f39d4ead79beba141e628f19af0f77e785d1c0f506b5bfb1,0.19576263427734375,2,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,47659,0.06060155232747396,0,0,1,0
001188,1,train,image_group_001681,1,9d126995d7d7ecb8e5345faf9c4903cca9ae9513bb9d472fc74690343f00dc38,0.04951235745430153,0,0,0,1,0,0,1,14522,0.0011891363931745766,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001189,1,train,image_group_002335,1,ddb4fada575780b1505a71f3db19b488a822f642d54cb9a6c595741f2f335e59,0.6356366475423177,3,0,0,1,0,0,1,7899,0.010044097900390625,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001190,3,train,image_group_001729,1,a1113c9fecb9d2f7da8906e7eaccfac42c22bf4f061228cd3ec5f0d9e6d72e5e,0.1857741882232098,2,0,0,2,0,1,1,249549,0.020434361505324503,0,0,0.0,0,0,0.0,1,210419,0.017230194926002012,0,0,0.0,0,0,1,0
001191,1,train,image_group_002458,1,e884df5987825cd7d773e8a94af64400ab31d63cbe0cb14081839f2999ed51c6,0.04042940909043267,0,0,0,2,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,11517,0.0009430714667533121,1,29716,0.0024332996184806307,1,0,0,0
001192,2,train,image_group_000816,1,4ddcaa97469e3943c8ac6e766b9955a80adb41648934e169b46f0a6e734b115f,0.02115526716023875,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001193,3,train,image_group_001953,1,b745daf275088296857a3db74e26219246d860d5b32d98dcac202082636dc2be,0.32240234375,2,0,0,2,0,1,1,33365,0.10861002604166667,1,3586,0.011673177083333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001194,3,train,image_group_000787,1,4b727c1c365651ed6847a7620ff40d4087b709899cc26bb6fa72806c59a07a23,0.1058741813654219,1,0,0,2,0,1,0,0,0.0,0,0,0.0,0,0,0.0,1,11735,0.001169264456433017,1,10354,0.00103166290429548,0,1,0,0
001195,3,train,image_group_001503,1,8d1a676168e4e883a22243a70dd683b752f65ca847bcb6683c1f1e3a5e168d3c,0.4248085071707953,3,0,0,1,0,0,1,20150,0.04560969868173258,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001196,3,train,image_group_000329,1,1f82ad4b3f119e0205271646e75f8ab020adadfaa0b469fc3f0f1bf29e787180,0.08110026041666667,1,0,0,1,0,0,1,17379,0.056572265625,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001197,2,train,image_group_000163,1,10b9a5774d04ad031bb0c20d64cc96e620372bad57068eac7af99a52179b1bed,0.34806640625,3,0,0,1,0,0,1,37708,0.12274739583333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001198,4,train,image_group_001650,1,9a91b64ea9aafc764c2c00d456e51742642255e4d1c4dd8fdc4534a7045e8b2d,0.019439697265625,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001199,4,train,image_group_001060,1,6489784ca7eaf564a19c857af1eea3b26d7a058a52c1050323fb5db009ac72ab,0.6678385416666667,3,0,0,2,0,1,1,91211,0.2969108072916667,0,0,0.0,0,0,0.0,0,0,0.0,1,19175,0.062418619791666664,0,0,0,1
001200,4,train,image_group_000232,1,15f2a42a3f58646a0e7f27760e86f7a9522624366acf679fa2d9ec23e0fd5149,0.740845436119068,3,0,0,1,0,0,1,552695,0.01881776004050809,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001201,3,train,image_group_002003,1,bc30fd56f8b6b277c0e6135edd2602ec54697e6343e5bb47010737f728b543c4,0.12660807291666668,1,0,0,1,0,0,1,21511,0.07002278645833333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001202,2,train,image_group_000860,1,52709b117fba716e7355501ee2f8d97c55773dc0627120d29d9c8c4256b2a6ad,0.34783203125,3,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1
001203,3,train,image_group_001803,1,a89e918c7455aeecc33ee2b51c48edf998c33b498186864befae7ac13e8fd5b0,0.13789685567220053,1,0,0,1,0,0,1,238097,0.07568899790445964,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001204,4,train,image_group_000150,1,0f4817b666bfad9e3f069191dd3c051a98431b114be76ef38c221e3410ef8142,0.03811689009307396,0,0,0,2,0,1,1,203330,0.016649710978115042,0,0,0.0,0,0,0.0,0,0,0.0,1,15884,0.0013006639904410533,1,0,0,0
001205,3,train,image_group_001679,1,9cf869a39b7849add015820ecc0f2e55c25d8fe7314adcfc150ca8122f7b8ff8,0.06405598958333333,1,0,0,1,0,0,1,9417,0.030654296875,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0,0
001206,4,train,image_group_002666,1,fd883c63a83cac69d271515013e92e8684d4bde65a228609797e9a593ae18a65,0.1299769083658854,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,12260,0.015589396158854166,0,1,0,0
001207,3,train,image_group_000688,1,410b6762998031d1d022801166e15ff4db0cc572969676333d776f371babd532,0.21204334104890113,2,0,0,1,0,0,1,30223,0.04100602682629661,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001208,3,train,image_group_002339,1,de0572c8a82bcd2a7de6cae089e8e3a2a986e9072c6668cf69b03a364d14724d,0.3242159206142257,2,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001209,0,val,image_group_002224,1,d2b4385ffe3e132fb48f9422759c03503bd9231cd1515671c3cf35164b99940f,0.11248270670572917,1,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,27892,0.035466512044270836,0,1,0,0
001210,2,train,image_group_000018,1,018c0101a38d2dc1b5c06887e3bf45835add2dfbb6a4c596121da3f804ed6b2e,0.00958344414893617,0,0,0,3,0,1,0,0,0.0,0,0,0.0,1,41482,0.006895279255319149,1,7693,0.0012787566489361702,1,14319,0.002380152925531915,1,0,0,0
001211,2,train,image_group_002119,1,c7dc0e0d1f1bf82d11e451b765fbd3ad079ddb906044eade603fa8d7f9c75e4d,0.05187376189627704,0,0,0,1,0,0,1,188059,0.01539924259496059,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001212,1,train,image_group_002177,1,cd5dca4a6e887e2d240086165e9a193f225f6ff88d1c92f2359984a1923a729a,0.025661942180644833,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,0,0
001213,0,val,image_group_000114,1,0c33c145523b6f7c2f4cf1d15cd3e44b716c571cc91260fa59f4ce942622375e,0.3179003397623698,2,0,0,2,0,1,1,11829,0.015041351318359375,0,0,0.0,0,0,0.0,1,5926,0.007535298665364583,0,0,0.0,0,0,1,0
001214,3,train,image_group_001482,1,8baaf3d119f340565fae92271adc0e609cf7471a8146008d7a4e0bdd38f0c860,0.19607421875,2,0,0,2,0,1,1,4882,0.015891927083333333,0,0,0.0,0,0,0.0,0,0,0.0,1,5018,0.016334635416666667,0,0,1,0
001215,2,train,image_group_000172,1,11031ac1991a1a877983ad7262f70661131afdb71db6c3eb9c4f6783c58cf8c3,0.21708333333333332,2,0,0,2,0,1,1,36282,0.11810546875,0,0,0.0,0,0,0.0,0,0,0.0,1,10247,0.033356119791666666,0,0,1,0
001216,4,train,image_group_000272,1,18f65e15bb38af1de921f73e5a8bafb5202e996406ba3f0e525bbc18c4b453c3,0.3070119222005208,2,0,0,1,0,0,1,9576,0.012176513671875,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0
001217,1,train,image_group_001942,1,b6630cb4eaadb290ed9fce01e423f6cbe7f151f3aab7c8ecc783b56620193ef5,0.7515129665718495,3,0,0,3,0,1,0,0,0.0,1,1109713,0.03737913648166372,0,0,0.0,1,60663,0.002043348646350152,1,482076,0.01623805848767611,0,0,0,1
