image_id,pigment_network,negative_network,streaks,milia_like_cysts,globules,lesion_area_ratio,area_bin,n_attributes,no_attributes,many_attributes,tiny_lesion,huge_lesion
000819,1,0,0,0,1,0.655867789231668,4,2,0,0,0,1
000820,0,0,0,0,0,0.00775249335106383,0,0,1,0,1,0
000821,0,0,0,0,0,0.04679074016329868,0,0,1,0,0,0
000822,1,0,0,0,1,0.5533881895105818,4,2,0,0,0,1
000823,0,0,0,0,0,0.04285894199123763,0,0,1,0,0,0
000824,1,0,0,0,0,0.02897440159574468,0,1,0,0,0,0
000825,0,0,0,0,1,0.03517420212765957,0,1,0,0,0,0
000826,1,0,0,1,0,0.0541108710106383,1,2,0,0,0,0
000827,1,0,0,0,0,0.1706174467889747,2,1,0,0,0,0
000828,0,0,0,0,1,0.09187455142447519,1,1,0,0,0,0
000829,0,0,0,0,0,0.5660046190511894,4,0,1,0,0,1
000830,1,0,1,0,1,0.343955788812998,3,3,0,1,0,0
000831,1,0,0,0,0,0.24343391701027198,3,1,0,0,0,0
000832,1,0,0,0,0,0.01458907075402482,0,1,0,0,1,0
000833,1,0,0,0,0,0.15118815104166666,2,1,0,0,0,0
000834,0,0,0,0,0,0.08685422207446808,1,0,1,0,0,0
000835,0,0,1,0,0,0.5440467031499869,4,1,0,0,0,1
000836,1,0,0,1,1,0.3697283571958317,3,3,0,1,0,0
000837,1,0,0,0,0,0.040918576548311394,0,1,0,0,0,0
000838,0,0,0,0,0,0.057312333776595746,1,0,1,0,0,0
000839,1,0,0,0,1,0.17498928747895937,2,2,0,0,0,0
000840,1,0,0,0,0,0.01102624714384538,0,1,0,0,1,0
000841,0,0,0,0,0,0.052745819091796875,1,0,1,0,0,0
000842,1,0,0,0,0,0.08396226600494718,1,1,0,0,0,0
000843,0,0,0,0,1,0.010029868433464699,0,1,0,0,1,0
000844,1,0,0,0,0,0.5929692586263021,4,1,0,0,0,1
000845,1,0,0,0,1,0.043060133846218346,0,2,0,0,0,0
000846,0,0,0,0,0,0.19565964417298382,2,0,1,0,0,0
000847,1,0,0,0,0,0.03363613376236794,0,1,0,0,0,0
000848,1,0,0,0,0,0.05299250284830729,1,1,0,0,0,0
000849,0,0,0,1,0,0.2805296561871122,3,1,0,0,0,0
000850,1,0,0,1,0,0.8430760701497396,4,2,0,0,0,1
000851,1,0,0,0,0,0.18941766872274862,2,1,0,0,0,0
000852,0,0,0,0,0,0.09377230830603847,1,0,1,0,0,0
000853,1,1,0,0,0,0.18607724432118833,2,2,0,0,0,0
000854,0,0,0,0,1,0.03415844539976484,0,1,0,0,0,0
000855,1,0,0,0,0,0.2657051086425781,3,1,0,0,0,0
000856,1,0,0,0,0,0.21770768371100957,3,1,0,0,0,0
000857,1,0,0,0,0,0.023246841755319148,0,1,0,0,0,0
000858,1,0,0,0,0,0.14258078457446807,2,1,0,0,0,0
000859,0,0,0,0,0,0.5335939119537154,4,0,1,0,0,1
000860,0,0,0,0,0,0.13302993774414062,2,0,1,0,0,0
000861,1,0,0,1,0,0.2548152400266882,3,2,0,0,0,0
000862,1,0,0,1,0,0.06083806355794271,1,2,0,0,0,0
000863,1,0,0,0,0,0.09870515046296297,1,1,0,0,0,0
000864,0,0,0,1,0,0.031168688029305718,0,1,0,0,0,0
000865,1,1,0,0,0,0.3311257538972078,3,2,0,0,0,0
000866,0,0,0,0,0,0.01701313164893617,0,0,1,0,1,0
000867,1,0,0,1,0,0.08655039469401042,1,2,0,0,0,0
000868,0,0,0,0,0,0.629746823656003,4,0,1,0,0,1
000869,1,1,0,0,0,0.9324706290755999,4,2,0,0,0,1
000870,1,0,0,0,0,0.20345364654778236,2,1,0,0,0,0
000871,0,0,0,1,1,0.048357363100405094,0,2,0,0,0,0
000872,1,1,0,0,0,0.6506334940592448,4,2,0,0,0,1
000873,1,0,0,0,0,0.015954953457446807,0,1,0,0,1,0
000874,0,0,0,0,1,0.02244806101452927,0,1,0,0,0,0
000875,0,1,0,0,1,0.5474153645833333,4,2,0,0,0,1
000876,1,0,0,0,0,0.03820270574794567,0,1,0,0,0,0
000877,1,0,0,0,0,0.17328982883029515,2,1,0,0,0,0
000878,1,0,0,1,1,0.48907383337087096,4,3,0,1,0,0
000879,0,0,0,1,0,0.1322912993254485,2,1,0,0,0,0
000880,0,0,0,0,0,0.011673204787234043,0,0,1,0,1,0
000881,1,0,0,1,0,0.04205069813829787,0,2,0,0,0,0
000882,1,1,0,1,0,0.2870925864361702,3,3,0,1,0,0
000883,0,0,0,0,1,0.2392185260868178,3,1,0,0,0,0
000884,1,0,0,0,0,0.27384114583333335,3,1,0,0,0,0
000885,0,0,0,1,0,0.35252083672417533,3,1,0,0,0,0
000886,1,0,0,1,1,0.17577997843424478,2,3,0,1,0,0
000887,1,0,0,1,0,0.06893598628328743,1,2,0,0,0,0
000888,1,0,0,0,0,0.01765625,0,1,0,0,1,0
000889,1,1,0,0,0,0.16773603723404254,2,2,0,0,0,0
000890,0,0,0,1,0,0.25509050157335067,3,1,0,0,0,0
000891,0,0,0,1,0,0.10657313524547207,1,1,0,0,0,0
000892,1,0,0,0,1,0.23250307837172243,3,2,0,0,0,0
000893,1,0,0,0,1,0.1354042335792824,2,2,0,0,0,0
000894,0,0,0,1,0,0.06375538149316619,1,1,0,0,0,0
000895,0,0,0,0,0,0.6855130032430646,4,0,1,0,0,1
000896,1,0,0,0,1,0.2574257250815069,3,2,0,0,0,0
000897,0,0,0,1,0,0.07850109857139863,1,1,0,0,0,0
000898,1,0,0,0,1,0.13102105695558214,2,2,0,0,0,0
000899,0,0,0,1,0,0.7130338469232093,4,1,0,0,0,1
000900,1,0,0,0,0,0.22713512844509548,3,1,0,0,0,0
000901,0,0,0,0,0,0.23290115299346845,3,0,1,0,0,0
000902,1,0,0,0,0,0.28205387935096016,3,1,0,0,0,0
000903,0,0,0,1,0,0.2920156408239294,3,1,0,0,0,0
000904,1,0,0,1,0,0.500726064046224,4,2,0,0,0,1
000905,1,0,0,0,0,0.7382788121489494,4,1,0,0,0,1
000906,1,0,0,0,1,0.6540117617006656,4,2,0,0,0,1
000907,1,0,0,0,0,0.06780509430550898,1,1,0,0,0,0
000908,0,0,0,0,0,0.4908680386013455,4,0,1,0,0,0
000909,1,0,0,0,0,0.2197261141665138,3,1,0,0,0,0
000910,1,0,0,0,0,0.3811791873488673,3,1,0,0,0,0
000911,0,0,0,0,1,0.08505220766420718,1,1,0,0,0,0
000912,1,0,0,0,0,0.07797456781914894,1,1,0,0,0,0
000913,0,0,1,0,1,0.22013092041015625,3,2,0,0,0,0
000914,0,1,0,1,1,0.9819183349609375,4,3,0,1,0,1
000915,0,0,0,0,0,0.24020175915611192,3,0,1,0,0,0
000916,1,0,0,0,0,0.16131510416666667,2,1,0,0,0,0
000917,1,0,0,0,1,0.22379302978515625,3,2,0,0,0,0
000918,1,0,0,0,0,0.43302065469347756,4,1,0,0,0,0
000919,1,0,0,0,0,0.027688404667323495,0,1,0,0,0,0
000920,1,0,0,1,0,0.41912206013997394,4,2,0,0,0,0
000921,1,0,0,0,1,0.3188425699869792,3,2,0,0,0,0
000922,0,0,0,1,0,0.4363716755319149,4,1,0,0,0,0
000923,1,0,0,0,0,0.5180390675862631,4,1,0,0,0,1
000924,0,0,0,0,1,0.6193638651391276,4,1,0,0,0,1
000925,0,0,0,0,0,0.15227213541666668,2,0,1,0,0,0
000926,1,1,0,0,0,0.548590050009671,4,2,0,0,0,1
000927,1,0,0,1,0,0.1951809223060509,2,2,0,0,0,0
000928,1,0,0,0,0,0.4780631510416667,4,1,0,0,0,0
000929,0,0,0,0,0,0.5693880208333333,4,0,1,0,0,1
000930,1,0,0,0,0,0.017521378579364415,0,1,0,0,1,0
000931,1,0,0,0,1,0.25845968258765534,3,2,0,0,0,0
000932,0,0,0,1,0,0.07419824604224406,1,1,0,0,0,0
000933,1,0,1,0,0,0.18584576424028942,2,2,0,0,0,0
000934,1,0,0,0,0,0.14214518229166667,2,1,0,0,0,0
000935,1,0,0,1,0,0.44166310628255206,4,2,0,0,0,0
000936,0,0,0,0,0,0.04575475056966146,0,0,1,0,0,0
000937,1,0,0,0,0,0.5317761994139649,4,1,0,0,0,1
000938,0,0,0,1,0,0.8553240342457828,4,1,0,0,0,1
000939,0,0,0,0,1,0.0631090799967448,1,1,0,0,0,0
000940,1,0,0,0,0,0.18279622395833334,2,1,0,0,0,0
000941,0,0,0,0,1,0.325546875,3,1,0,0,0,0
000942,0,0,0,0,0,0.1329077460106383,2,0,1,0,0,0
000943,1,0,0,1,1,0.1762498884584698,2,3,0,1,0,0
000944,0,0,0,0,0,0.33527247111002606,3,0,1,0,0,0
000945,1,1,0,0,1,0.2660625680675985,3,3,0,1,0,0
000946,1,0,0,0,0,0.28208944441208195,3,1,0,0,0,0
000947,1,0,0,0,0,0.6757177737532656,4,1,0,0,0,1
000948,1,0,0,1,0,0.18927519874023896,2,2,0,0,0,0
000949,0,0,0,0,1,0.07766709504304109,1,1,0,0,0,0
000950,1,0,0,0,0,0.029574782760054978,0,1,0,0,0,0
000951,1,0,0,0,0,0.2548942565917969,3,1,0,0,0,0
000952,1,0,0,0,0,0.04138771119822237,0,1,0,0,0,0
000953,1,0,0,0,0,0.1235338846842448,2,1,0,0,0,0
000954,1,1,0,0,0,0.5882239124288058,4,2,0,0,0,1
000955,1,0,0,0,0,0.1537804954708359,2,1,0,0,0,0
000956,1,0,0,0,0,0.20771189007414406,2,1,0,0,0,0
000957,0,0,0,0,0,0.039831811142671474,0,0,1,0,0,0
000958,1,0,0,0,0,0.5105678733948175,4,1,0,0,0,1
000959,0,0,0,0,1,0.17181059170008756,2,1,0,0,0,0
000960,1,1,0,0,0,0.371723258967129,3,2,0,0,0,0
000961,0,0,0,1,0,0.050588082891371795,1,1,0,0,0,0
000962,0,0,0,1,0,0.1316499335106383,2,1,0,0,0,0
000963,1,0,0,0,0,0.09443581570120396,1,1,0,0,0,0
000964,1,0,0,0,1,0.11649760608815385,2,2,0,0,0,0
000965,0,0,0,0,0,0.5309479256194449,4,0,1,0,0,1
000966,0,0,0,0,0,0.7910029093424479,4,0,1,0,0,1
000967,1,0,0,0,0,0.47966796875,4,1,0,0,0,0
000968,1,0,0,1,0,0.2441584269205729,3,2,0,0,0,0
000969,1,0,0,0,0,0.20681889851888022,2,1,0,0,0,0
000970,1,0,0,1,0,0.1417730300394097,2,2,0,0,0,0
000971,1,0,0,0,0,0.0522613525390625,1,1,0,0,0,0
000972,1,0,0,0,0,0.06427637736002605,1,1,0,0,0,0
000973,0,0,0,1,0,0.2967185974121094,3,1,0,0,0,0
000974,0,0,0,0,0,0.03418151595744681,0,0,1,0,0,0
000975,0,0,0,1,1,0.119140625,2,2,0,0,0,0
000976,0,0,0,0,0,0.3226561452888353,3,0,1,0,0,0
000977,0,1,0,1,1,0.1793085734049479,2,3,0,1,0,0
000978,1,0,0,0,0,0.5357805887858073,4,1,0,0,0,1
000979,1,0,0,0,0,0.100046875,1,1,0,0,0,0
000980,1,0,0,0,0,0.19340494791666665,2,1,0,0,0,0
000981,0,0,0,1,0,0.3189206159336743,3,1,0,0,0,0
000982,1,0,0,1,0,0.16381737965563575,2,2,0,0,0,0
000983,0,0,0,1,0,0.11464349163592151,1,1,0,0,0,0
000984,0,1,0,0,0,0.12890950520833333,2,1,0,0,0,0
000985,0,1,0,1,0,0.7181417677137587,4,2,0,0,0,1
000986,1,0,0,0,0,0.6396126302083334,4,1,0,0,0,1
000987,1,0,0,0,0,0.17853841145833332,2,1,0,0,0,0
000988,1,0,0,0,0,0.10718154907226562,1,1,0,0,0,0
000989,0,0,0,0,0,0.06045434476144558,1,0,1,0,0,0
000990,1,0,0,0,0,0.3285529375690263,3,1,0,0,0,0
000991,1,0,0,0,0,0.3930066426595052,4,1,0,0,0,0
000992,1,0,0,0,0,0.02685727022367097,0,1,0,0,0,0
000993,0,0,0,0,1,0.18587606924551506,2,1,0,0,0,0
000994,0,0,0,1,0,0.05055967420212766,1,1,0,0,0,0
000995,1,1,0,0,0,0.14201068878173828,2,2,0,0,0,0
000996,1,0,0,1,1,0.08172098795572917,1,3,0,1,0,0
000997,1,0,0,0,1,0.3780987433000145,3,2,0,0,0,0
000998,0,0,0,0,0,0.548945556448609,4,0,1,0,0,1
000999,1,0,0,0,0,0.021564786233858796,0,1,0,0,0,0
001000,0,0,0,1,1,0.10756794587287012,1,2,0,0,0,0
001001,0,0,0,0,0,0.12653350830078125,2,0,1,0,0,0
001002,0,1,0,0,0,0.06381941569365253,1,1,0,0,0,0
001003,0,0,0,1,0,0.050129224143361045,1,1,0,0,0,0
001004,1,0,0,0,1,0.162078857421875,2,2,0,0,0,0
001005,1,0,0,1,0,0.299607347246682,3,2,0,0,0,0
001006,0,0,0,1,0,0.01110078850372411,0,1,0,0,1,0
001007,1,0,0,0,0,0.20498388784903068,2,1,0,0,0,0
001008,1,0,0,1,0,0.524590050609831,4,2,0,0,0,1
001009,1,0,0,0,1,0.05892054239908854,1,2,0,0,0,0
001010,0,0,0,0,0,0.6059544881184896,4,0,1,0,0,1
001011,1,0,0,0,0,0.04158980379003857,0,1,0,0,0,0
001012,0,0,0,1,1,0.7719841003417969,4,2,0,0,0,1
001013,1,0,0,0,0,0.18754450480143228,2,1,0,0,0,0
001014,1,0,0,0,0,0.034879189950448496,0,1,0,0,0,0
001015,1,0,0,0,0,0.2798695034450955,3,1,0,0,0,0
001016,1,0,0,1,0,0.3989554521276596,4,2,0,0,0,0
001017,1,0,0,0,0,0.06503253512912327,1,1,0,0,0,0
001018,0,0,0,1,0,0.16173214149066423,2,1,0,0,0,0
001019,1,0,0,0,0,0.017742021276595743,0,1,0,0,1,0
001020,1,0,0,0,0,0.35977935791015625,3,1,0,0,0,0
001021,1,0,0,0,0,0.038315379737548214,0,1,0,0,0,0
001022,0,0,0,0,0,0.07207532387221198,1,0,1,0,0,0
001023,1,0,0,1,0,0.3058357238769531,3,2,0,0,0,0
001024,1,0,0,0,0,0.12831856015742915,2,1,0,0,0,0
001025,1,0,0,0,0,0.17523156382055405,2,1,0,0,0,0
001026,1,0,0,0,0,0.3496807788655039,3,1,0,0,0,0
001027,1,0,0,0,0,0.4202016615013774,4,1,0,0,0,0
001028,0,0,0,1,1,0.09690044990986081,1,2,0,0,0,0
001029,1,0,0,0,0,0.4397732770001447,4,1,0,0,0,0
001030,1,0,0,0,0,0.0178359375,0,1,0,0,1,0
001031,1,0,0,0,1,0.22251383463541666,3,2,0,0,0,0
001032,1,0,0,0,0,0.5575297320330584,4,1,0,0,0,1
001033,0,0,0,0,0,0.14013834564682023,2,0,1,0,0,0
001034,0,0,0,0,0,0.0856639720775463,1,0,1,0,0,0
001035,1,0,0,0,1,0.45780491992580047,4,2,0,0,0,0
001036,0,0,0,0,0,0.3737083433779138,3,0,1,0,0,0
001037,1,0,0,0,1,0.10208115754304109,1,2,0,0,0,0
001038,0,0,0,0,0,0.1343056007667824,2,0,1,0,0,0
001039,1,0,0,0,1,0.07693359375,1,2,0,0,0,0
001040,1,0,0,0,0,0.22310765584309897,3,1,0,0,0,0
001041,0,0,0,0,1,0.2768434723934196,3,1,0,0,0,0
001042,1,0,0,0,0,0.49514739706258176,4,1,0,0,0,0
001043,1,0,0,1,0,0.13874861587674808,2,2,0,0,0,0
001044,1,0,0,0,0,0.14170455932617188,2,1,0,0,0,0
001045,1,0,1,0,1,0.32612001300341104,3,3,0,1,0,0
001046,1,1,0,0,0,0.43369140625,4,2,0,0,0,0
001047,0,0,0,0,0,0.05026077753632317,1,0,1,0,0,0
001048,0,0,0,0,0,0.10592397054036458,1,0,1,0,0,0
001049,0,0,0,0,0,0.005851022712980044,0,0,1,0,1,0
001050,0,0,0,0,0,0.33491261800130206,3,0,1,0,0,0
001051,1,0,0,0,1,0.19980494181315103,2,2,0,0,0,0
001052,1,0,0,0,1,0.18341388096678868,2,2,0,0,0,0
001053,1,1,0,1,0,0.18624691129150595,2,3,0,1,0,0
001054,1,0,0,0,0,0.550970713297526,4,1,0,0,0,1
001055,0,0,0,0,0,0.08274700824354352,1,0,1,0,0,0
001056,1,0,0,1,1,0.18780239442214516,2,3,0,1,0,0
001057,1,0,0,0,0,0.01133929413676002,0,1,0,0,1,0
001058,0,0,0,0,0,0.034487406412760414,0,0,1,0,0,0
001059,1,0,0,1,0,0.035411404179942985,0,2,0,0,0,0
001060,1,0,0,0,0,0.023873670212765957,0,1,0,0,0,0
001061,1,0,0,0,0,0.1258229856137876,2,1,0,0,0,0
001062,0,1,0,1,1,0.6522712053594228,4,3,0,1,0,1
001063,1,0,0,0,1,0.25398288355351184,3,2,0,0,0,0
001064,1,0,0,0,0,0.02802454327729331,0,1,0,0,0,0
001065,0,0,0,0,0,0.15748875880429314,2,0,1,0,0,0
001066,0,0,0,1,0,0.04643220398428732,0,1,0,0,0,0
001067,1,0,0,0,0,0.5679804484049479,4,1,0,0,0,1
001068,0,0,0,1,0,0.43297723657869364,4,1,0,0,0,0
001069,0,0,0,1,0,0.07368666888297873,1,1,0,0,0,0
001070,1,0,0,0,1,0.028299534574468085,0,2,0,0,0,0
001071,0,0,0,1,0,0.06461886057772934,1,1,0,0,0,0
001072,0,0,0,0,0,0.16921758643617021,2,0,1,0,0,0
001073,1,0,0,0,0,0.2588062286376953,3,1,0,0,0,0
001074,1,0,0,0,0,0.15651544032176903,2,1,0,0,0,0
001075,1,0,0,0,0,0.5064349942788057,4,1,0,0,0,1
001076,1,0,0,0,0,0.08986759185791016,1,1,0,0,0,0
001077,0,0,0,1,0,0.09908377891924293,1,1,0,0,0,0
001078,0,0,0,0,0,0.05086502659574468,1,0,1,0,0,0
001079,1,0,0,0,0,0.06311298632107164,1,1,0,0,0,0
001080,0,0,0,1,0,0.06911523696561575,1,1,0,0,0,0
001081,0,0,1,0,0,0.020114192256221065,0,1,0,0,0,0
001082,1,0,0,1,0,0.12042826924890994,2,2,0,0,0,0
001083,0,0,0,0,1,0.03070694813829787,0,1,0,0,0,0
001084,0,0,0,0,1,0.03874568628940969,0,1,0,0,0,0
001085,1,0,0,1,0,0.053318625665562634,1,2,0,0,0,0
001086,0,0,0,1,0,0.32800284250331596,3,1,0,0,0,0
001087,1,0,0,1,0,0.1808861932480066,2,2,0,0,0,0
001088,1,0,0,0,0,0.37440366018135907,3,1,0,0,0,0
001089,1,0,0,0,0,0.34832356770833334,3,1,0,0,0,0
001090,0,1,0,0,0,0.10173924763997395,1,1,0,0,0,0
001091,1,0,0,0,0,0.22362630208333334,3,1,0,0,0,0
001092,0,0,0,0,0,0.008890518221742411,0,0,1,0,1,0
001093,1,0,0,0,1,0.6078369713549637,4,2,0,0,0,1
001094,0,0,1,0,0,0.45055544817889176,4,1,0,0,0,0
001095,1,0,0,0,0,0.8332665761311849,4,1,0,0,0,1
001096,0,0,0,0,1,0.049847185901601546,0,1,0,0,0,0
001097,1,0,0,0,0,0.1530678360550492,2,1,0,0,0,0
001098,0,0,0,1,0,0.0574394591941715,1,1,0,0,0,0
001099,1,1,1,0,0,0.35379251993838007,3,3,0,1,0,0
001100,1,0,0,0,0,0.04073055186170213,0,1,0,0,0,0
001101,0,0,0,1,0,0.03358200766707194,0,1,0,0,0,0
001102,0,0,0,0,1,0.1748553874739848,2,1,0,0,0,0
001103,1,0,0,0,0,0.4360759876392506,4,1,0,0,0,0
001104,1,1,0,0,0,0.11271681554481805,1,2,0,0,0,0
001105,1,0,0,0,0,0.910943349202474,4,1,0,0,0,1
001106,0,0,0,0,0,0.4684523129096174,4,0,1,0,0,0
001107,1,0,0,1,0,0.20561545546495053,2,2,0,0,0,0
001108,0,0,0,0,0,0.14735539754231772,2,0,1,0,0,0
001109,1,1,0,1,0,0.0989990234375,1,3,0,1,0,0
001110,0,0,0,0,0,0.06486238706397786,1,0,1,0,0,0
001111,1,0,0,0,0,0.6884382742422598,4,1,0,0,0,1
001112,0,0,0,0,0,0.05136318289634673,1,0,1,0,0,0
001113,0,1,0,0,0,0.05412665752171925,1,1,0,0,0,0
001114,1,0,0,0,0,0.009225880171666156,0,1,0,0,1,0
001115,1,0,0,0,0,0.052736918131510414,1,1,0,0,0,0
001116,0,0,0,0,0,0.7442313961904398,4,0,1,0,0,1
001117,0,0,1,0,0,0.15361979166666667,2,1,0,0,0,0
001118,1,0,0,1,0,0.016605574873176255,0,2,0,0,1,0
001119,0,0,0,0,0,0.05690586419753087,1,0,1,0,0,0
001120,0,0,0,1,0,0.3823214508871805,3,1,0,0,0,0
001121,1,0,0,1,0,0.19579988387098046,2,2,0,0,0,0
001122,0,0,0,0,0,0.10209409850327017,1,0,1,0,0,0
001123,1,0,0,0,0,0.25665364583333333,3,1,0,0,0,0
001124,0,0,0,0,0,0.13052876790364584,2,0,1,0,0,0
001125,1,0,0,0,1,0.5008617859047505,4,2,0,0,0,1
001126,1,0,0,0,0,0.023082609686818717,0,1,0,0,0,0
001127,0,0,0,0,0,0.01752593085106383,0,0,1,0,1,0
001128,1,0,0,0,0,0.08589025888133031,1,1,0,0,0,0
001129,1,0,0,0,0,0.021952311197916668,0,1,0,0,0,0
001130,1,0,0,0,1,0.5405800430862991,4,2,0,0,0,1
001131,0,0,0,0,0,0.07457781530822205,1,0,1,0,0,0
001132,1,0,0,0,0,0.02082313829787234,0,1,0,0,0,0
001133,1,0,0,0,0,0.3713343458320431,3,1,0,0,0,0
001134,1,0,0,0,0,0.47876750327815837,4,1,0,0,0,0
001135,1,0,0,0,0,0.02687913356322321,0,1,0,0,0,0
001136,0,0,0,0,1,0.06768478103028625,1,1,0,0,0,0
001137,1,1,0,0,0,0.2756601969401042,3,2,0,0,0,0
001138,1,0,0,0,0,0.5418268839518229,4,1,0,0,0,1
001139,1,1,0,0,0,0.4009602864583333,4,2,0,0,0,0
001140,1,0,0,0,0,0.25583984375,3,1,0,0,0,0
001141,1,0,0,1,0,0.2767506395695738,3,2,0,0,0,0
001142,1,0,0,0,0,0.3468359375,3,1,0,0,0,0
001143,0,0,0,0,0,0.02674468085106383,0,0,1,0,0,0
001144,1,0,0,0,0,0.38741861979166664,3,1,0,0,0,0
001145,1,0,0,0,0,0.4031982421875,4,1,0,0,0,0
001146,1,0,0,0,0,0.04733431780779803,0,1,0,0,0,0
001147,1,0,0,1,0,0.2415652689988595,3,2,0,0,0,0
001148,1,0,1,0,0,0.636875,4,2,0,0,0,1
001149,0,0,0,0,0,0.042552209208650923,0,0,1,0,0,0
001150,0,0,0,1,0,0.1307398478190104,2,1,0,0,0,0
001151,0,0,0,1,1,0.1308924357096354,2,2,0,0,0,0
001152,0,0,0,0,0,0.015029776722077812,0,0,1,0,1,0
001153,0,0,0,0,0,0.053132092511212384,1,0,1,0,0,0
001154,0,0,0,0,0,0.15104039510091147,2,0,1,0,0,0
001155,0,0,0,0,0,0.08206803201506592,1,0,1,0,0,0
001156,0,0,0,0,1,0.05587267287234043,1,1,0,0,0,0
001157,0,0,0,0,0,0.0478947978681033,0,0,1,0,0,0
001158,0,0,0,0,1,0.132626953125,2,1,0,0,0,0
001159,0,1,0,1,1,0.031370698735955056,0,3,0,1,0,0
001160,0,0,0,0,0,0.24152893066571873,3,0,1,0,0,0
001161,1,0,0,0,1,0.3130238850911458,3,2,0,0,0,0
001162,1,0,1,1,0,0.08325458572888704,1,3,0,1,0,0
001163,1,0,0,0,0,0.05464452370454355,1,1,0,0,0,0
001164,1,0,0,0,0,0.32584309895833335,3,1,0,0,0,0
001165,1,0,0,0,0,0.20138055306893807,2,1,0,0,0,0
001166,0,1,0,1,0,0.029774434840425534,0,2,0,0,0,0
001167,1,0,0,0,0,0.15819010416666668,2,1,0,0,0,0
001168,0,0,0,0,0,0.0715929667154948,1,0,1,0,0,0
001169,1,0,0,0,0,0.2667111895092925,3,1,0,0,0,0
001170,0,0,0,0,0,0.036066153963881235,0,0,1,0,0,0
001171,0,0,0,0,1,0.04732411869068615,0,1,0,0,0,0
001172,1,0,1,0,0,0.2757370500100496,3,2,0,0,0,0
001173,1,0,0,1,0,0.47467630181498277,4,2,0,0,0,0
001174,0,0,0,0,0,0.08800639782012543,1,0,1,0,0,0
001175,1,0,0,0,0,0.012633976063829787,0,1,0,0,1,0
001176,0,1,0,0,0,0.1637751261393229,2,1,0,0,0,0
001177,0,0,0,0,0,0.3166160583496094,3,0,1,0,0,0
001178,1,0,0,1,0,0.42193857828776044,4,2,0,0,0,0
001179,1,0,0,0,0,0.5224461960311328,4,1,0,0,0,1
001180,0,0,0,0,1,0.2857564290364583,3,1,0,0,0,0
001181,0,0,0,0,0,0.02660006891455643,0,0,1,0,0,0
001182,0,0,0,0,0,0.6377423604329427,4,0,1,0,0,1
001183,1,0,0,0,0,0.17483747569817623,2,1,0,0,0,0
001184,0,0,0,0,0,0.0942442152235243,1,0,1,0,0,0
001185,1,0,0,0,0,0.14338541666666665,2,1,0,0,0,0
001186,1,0,0,0,0,0.5068081043384693,4,1,0,0,0,1
001187,0,0,0,0,1,0.19576263427734375,2,1,0,0,0,0
001188,1,0,0,0,0,0.04951235745430153,0,1,0,0,0,0
001189,1,0,0,0,0,0.6356366475423177,4,1,0,0,0,1
001190,1,0,0,1,0,0.1857741882232098,2,2,0,0,0,0
001191,0,0,0,1,1,0.04042940909043267,0,2,0,0,0,0
001192,0,0,0,0,0,0.02115526716023875,0,0,1,0,0,0
001193,1,1,0,0,0,0.32240234375,3,2,0,0,0,0
001194,0,0,0,1,1,0.1058741813654219,1,2,0,0,0,0
001195,1,0,0,0,0,0.4248085071707953,4,1,0,0,0,0
001196,1,0,0,0,0,0.08110026041666667,1,1,0,0,0,0
001197,1,0,0,0,0,0.34806640625,3,1,0,0,0,0
001198,0,0,0,0,0,0.019439697265625,0,0,1,0,1,0
001199,1,0,0,0,1,0.6678385416666667,4,2,0,0,0,1
001200,1,0,0,0,0,0.740845436119068,4,1,0,0,0,1
001201,1,0,0,0,0,0.12660807291666668,2,1,0,0,0,0
001202,0,0,0,0,0,0.34783203125,3,0,1,0,0,0
001203,1,0,0,0,0,0.13789685567220053,2,1,0,0,0,0
001204,1,0,0,0,1,0.03811689009307396,0,2,0,0,0,0
001205,1,0,0,0,0,0.06405598958333333,1,1,0,0,0,0
001206,0,0,0,0,1,0.1299769083658854,2,1,0,0,0,0
001207,1,0,0,0,0,0.21204334104890113,2,1,0,0,0,0
001208,0,0,0,0,0,0.3242159206142257,3,0,1,0,0,0
001209,0,0,0,0,1,0.11248270670572917,1,1,0,0,0,0
001210,0,0,1,1,1,0.00958344414893617,0,3,0,1,1,0
001211,1,0,0,0,0,0.05187376189627704,1,1,0,0,0,0
001212,0,0,0,0,0,0.025661942180644833,0,0,1,0,0,0
001213,1,0,0,1,0,0.3179003397623698,3,2,0,0,0,0
001214,1,0,0,0,1,0.19607421875,2,2,0,0,0,0
001215,1,0,0,0,1,0.21708333333333332,3,2,0,0,0,0
001216,1,0,0,0,0,0.3070119222005208,3,1,0,0,0,0
001217,0,1,0,1,1,0.7515129665718495,4,3,0,1,0,1
001218,0,0,0,1,0,0.21895814601188654,3,1,0,0,0,0
001219,0,0,0,0,0,0.0265141289893617,0,0,1,0,0,0
001220,1,0,0,1,0,0.43123626708984375,4,2,0,0,0,0
001221,0,0,0,0,0,0.03722905585106383,0,0,1,0,0,0
001222,0,0,0,0,0,0.018033909574468085,0,0,1,0,1,0
001223,0,0,0,0,1,0.08706242913832199,1,1,0,0,0,0
001224,0,0,0,0,0,0.30699708726671004,3,0,1,0,0,0
001225,0,0,0,0,0,0.07048653590425531,1,0,1,0,0,0
001226,1,0,0,0,0,0.05457229605372126,1,1,0,0,0,0
001227,1,0,0,0,0,0.036465430047794734,0,1,0,0,0,0
001228,0,0,0,0,0,0.05683771769205729,1,0,1,0,0,0
001229,0,0,0,0,1,0.2164281209309896,3,1,0,0,0,0
